,holdings,total,cost_basis,signal,Date,return_rate
156,0.0,3063.4688396048223,0.0,0,2021-09-03,0.3063468839604822
157,0.0,3063.4688396048223,0.0,0,2021-09-04,0.3063468839604822
158,0.0,3063.4688396048223,0.0,0,2021-09-05,0.3063468839604822
159,0.0,3063.4688396048223,0.0,0,2021-09-06,0.3063468839604822
160,0.0,3063.4688396048223,0.0,0,2021-09-07,0.3063468839604822
161,0.0,3063.4688396048223,0.0,0,2021-09-08,0.3063468839604822
162,0.21510938344080746,3063.4688396048223,10000.000000000002,1,2021-09-09,0.3063468839604822
163,0.0,2692.0343811218445,0.0,0,2021-09-10,0.26920343811218445
164,0.0,2692.0343811218445,0.0,0,2021-09-11,0.26920343811218445
165,0.0,2692.0343811218445,0.0,0,2021-09-12,0.26920343811218445
166,0.22207093565346941,2692.0343811218445,10000.000000000002,1,2021-09-13,0.26920343811218445
167,-0.21226252092927592,3133.2199710253917,10000.0,-1,2021-09-14,0.31332199710253916
168,0.0,3347.5815539248615,0.0,0,2021-09-15,0.33475815539248616
169,0.0,3347.5815539248615,0.0,0,2021-09-16,0.33475815539248616
170,0.0,3347.5815539248615,0.0,0,2021-09-17,0.33475815539248616
171,0.0,3347.5815539248615,0.0,0,2021-09-18,0.33475815539248616
172,0.0,3347.5815539248615,0.0,0,2021-09-19,0.33475815539248616
173,0.0,3347.5815539248615,0.0,0,2021-09-20,0.33475815539248616
174,0.0,3347.5815539248615,0.0,0,2021-09-21,0.33475815539248616
175,-0.22965505156807167,3347.5815539248615,10000.000000000002,-1,2021-09-22,0.33475815539248616
176,0.22244449179721548,3651.1048493062044,10000.0,1,2021-09-23,0.3651104849306204
177,0.0,3155.0439085064118,0.0,0,2021-09-24,0.3155043908506412
178,0.0,3155.0439085064118,0.0,0,2021-09-25,0.3155043908506412
179,0.0,3155.0439085064118,0.0,0,2021-09-26,0.3155043908506412
180,0.0,3155.0439085064118,0.0,0,2021-09-27,0.3155043908506412
181,-0.24374490269006358,3155.0439085064118,10000.000000000002,-1,2021-09-28,0.3155043908506412
182,0.0,3276.3653750497742,0.0,0,2021-09-29,0.3276365375049774
183,0.22772926221074574,3276.3653750497742,10000.000000000002,1,2021-09-30,0.3276365375049774
184,0.0,4217.703158586684,0.0,0,2021-10-01,0.4217703158586684
185,0.0,4217.703158586684,0.0,0,2021-10-02,0.4217703158586684
186,0.0,4217.703158586684,0.0,0,2021-10-03,0.4217703158586684
187,0.0,4217.703158586684,0.0,0,2021-10-04,0.4217703158586684
188,0.0,4217.703158586684,0.0,0,2021-10-05,0.4217703158586684
189,0.0,4217.703158586684,0.0,0,2021-10-06,0.4217703158586684
190,0.0,4217.703158586684,0.0,0,2021-10-07,0.4217703158586684
191,0.0,4217.703158586684,0.0,0,2021-10-08,0.4217703158586684
192,0.0,4217.703158586684,0.0,0,2021-10-09,0.4217703158586684
193,0.0,4217.703158586684,0.0,0,2021-10-10,0.4217703158586684
194,0.0,4217.703158586684,0.0,0,2021-10-11,0.4217703158586684
195,0.0,4217.703158586684,0.0,0,2021-10-12,0.4217703158586684
