upper_threshold,lower_threshold,sharpe_ratio
-1400000000,-1500000000,-0.5824323089545534
-1300000000,-3200000000,-0.5824323089545534
-1300000000,-3100000000,-0.5824323089545534
-1300000000,-3000000000,-0.5824323089545534
-1300000000,-2900000000,-0.5824323089545534
-1300000000,-2800000000,-0.5824323089545534
-1300000000,-2700000000,-0.5824323089545534
-1300000000,-2600000000,-0.5824323089545534
-1300000000,-2500000000,-0.5824323089545534
-1300000000,-2400000000,-0.5824323089545534
-1300000000,-2300000000,-0.5824323089545534
-1300000000,-2200000000,-0.5824323089545534
-1300000000,-2100000000,-0.5824323089545534
-1300000000,-2000000000,-0.5824323089545534
-1300000000,-1900000000,-0.5824323089545534
-1300000000,-1800000000,-0.5824323089545534
-1300000000,-1700000000,-0.5824323089545534
-1300000000,-1600000000,-0.5824323089545534
-1300000000,-1500000000,-0.5824323089545534
-1300000000,-1400000000,-0.5824323089545534
-1200000000,-3200000000,-0.7789439287041808
-1200000000,-3100000000,-0.7789439287041808
-1200000000,-3000000000,-0.7789439287041808
-1200000000,-2900000000,-0.7789439287041808
-1200000000,-2800000000,-0.7789439287041808
-1200000000,-2700000000,-0.7789439287041808
-1200000000,-2600000000,-0.7789439287041808
-1200000000,-2500000000,-0.7789439287041808
-1200000000,-2400000000,-0.7789439287041808
-1200000000,-2300000000,-0.7789439287041808
-1200000000,-2200000000,-0.7789439287041808
-1200000000,-2100000000,-0.7789439287041808
-1200000000,-2000000000,-0.7789439287041808
-1200000000,-1900000000,-0.7789439287041808
-1200000000,-1800000000,-0.7789439287041808
-1200000000,-1700000000,-0.7789439287041808
-1200000000,-1600000000,-0.7789439287041808
-1200000000,-1500000000,-0.7789439287041808
-1200000000,-1400000000,-0.7789439287041808
-1200000000,-1300000000,-0.7789439287041808
-1100000000,-3200000000,-0.7836784619371155
-1100000000,-3100000000,-0.7836784619371155
-1100000000,-3000000000,-0.7836784619371155
-1100000000,-2900000000,-0.7836784619371155
-1100000000,-2800000000,-0.7836784619371155
-1100000000,-2700000000,-0.7836784619371155
-1100000000,-2600000000,-0.7836784619371155
-1100000000,-2500000000,-0.7836784619371155
-1100000000,-2400000000,-0.7836784619371155
-1100000000,-2300000000,-0.7836784619371155
-1100000000,-2200000000,-0.7836784619371155
-1100000000,-2100000000,-0.7836784619371155
-1100000000,-2000000000,-0.7836784619371155
-1100000000,-1900000000,-0.7836784619371155
-1100000000,-1800000000,-0.7836784619371155
-1100000000,-1700000000,-0.7836784619371155
-1100000000,-1600000000,-0.7836784619371155
-1100000000,-1500000000,-0.7836784619371155
-1100000000,-1400000000,-0.7836784619371155
-1100000000,-1300000000,-0.7836784619371155
-1100000000,-1200000000,-0.7836784619371155
-1000000000,-3200000000,-0.5351291946215967
-1000000000,-3100000000,-0.5351291946215967
-1000000000,-3000000000,-0.5351291946215967
-1000000000,-2900000000,-0.5351291946215967
-1000000000,-2800000000,-0.5351291946215967
-1000000000,-2700000000,-0.5703122448275226
-1000000000,-2600000000,-0.5703122448275226
-1000000000,-2500000000,-0.5703122448275226
-1000000000,-2400000000,-0.5703122448275226
-1000000000,-2300000000,-0.5703122448275226
-1000000000,-2200000000,-0.5703122448275226
-1000000000,-2100000000,-0.5703122448275226
-1000000000,-2000000000,-0.5703122448275226
-1000000000,-1900000000,-0.5703122448275226
-1000000000,-1800000000,-0.5703122448275226
-1000000000,-1700000000,-0.5703122448275226
-1000000000,-1600000000,-0.5703122448275226
-1000000000,-1500000000,-0.5703122448275226
-1000000000,-1400000000,-0.5703122448275226
-1000000000,-1300000000,-0.5703122448275226
-1000000000,-1200000000,-0.5703122448275226
-1000000000,-1100000000,-0.5703122448275226
-900000000,-3200000000,-0.7439257653425011
-900000000,-3100000000,-0.7439257653425011
-900000000,-3000000000,-0.7439257653425011
-900000000,-2900000000,-0.7439257653425011
-900000000,-2800000000,-0.7439257653425011
-900000000,-2700000000,-0.7781430353787773
-900000000,-2600000000,-0.7781430353787773
-900000000,-2500000000,-0.7781430353787773
-900000000,-2400000000,-0.7781430353787773
-900000000,-2300000000,-0.7781430353787773
-900000000,-2200000000,-0.7781430353787773
-900000000,-2100000000,-0.7781430353787773
-900000000,-2000000000,-0.7781430353787773
-900000000,-1900000000,-0.7781430353787773
-900000000,-1800000000,-0.7781430353787773
-900000000,-1700000000,-0.7781430353787773
-900000000,-1600000000,-0.7781430353787773
-900000000,-1500000000,-0.7781430353787773
-900000000,-1400000000,-0.7781430353787773
-900000000,-1300000000,-0.7781430353787773
-900000000,-1200000000,-0.7781430353787773
-900000000,-1100000000,-0.7781430353787773
-900000000,-1000000000,-0.7439257653425011
-800000000,-3200000000,-0.9109838178063671
-800000000,-3100000000,-0.9109838178063671
-800000000,-3000000000,-0.9109838178063671
-800000000,-2900000000,-0.9109838178063671
-800000000,-2800000000,-0.9109838178063671
-800000000,-2700000000,-0.9466622966903829
