Threshold,Sharpe Ratio,Max Drawdown,Total Return,Avg Holding Period
0.0068000000000000005,1.3471939191065032,-0.20002746848357122,2.2926264103749396,135.66666666666666
0.006900000000000001,1.3471939191065032,-0.20002746848357122,2.2926264103749396,135.66666666666666
0.007000000000000001,1.3471939191065032,-0.20002746848357122,2.2926264103749396,135.66666666666666
0.0071,1.3471939191065032,-0.20002746848357122,2.2926264103749396,135.66666666666666
0.007200000000000001,1.302393931159952,-0.20002746848357122,2.1447321700306436,202.5
0.007300000000000001,1.302393931159952,-0.20002746848357122,2.1447321700306436,202.5
0.0074,1.302393931159952,-0.20002746848357122,2.1447321700306436,202.5
0.007500000000000001,1.302393931159952,-0.20002746848357122,2.1447321700306436,202.5
0.007600000000000001,1.302393931159952,-0.20002746848357122,2.1447321700306436,202.5
0.0077,1.302393931159952,-0.20002746848357122,2.1447321700306436,202.5
