,holdings,total,cost_basis,signal,close,Date,return_rate
83,0.16995836475424814,0.0,10000.0,1,32509.56,2021-06-22,-0.44747283435198854
84,0.16995836475424814,0.0,10000.0,1,33678.07,2021-06-23,-0.4276130294720899
85,0.16995836475424814,0.0,10000.0,1,34663.09,2021-06-24,-0.4108717906270669
86,0.16995836475424814,0.0,10000.0,1,31584.45,2021-06-25,-0.4631958526337688
87,0.16995836475424814,0.0,10000.0,1,32283.65,2021-06-26,-0.45131236377015166
88,0.16995836475424814,0.0,10000.0,1,34700.34,2021-06-27,-0.4102386957183574
89,0.16995836475424814,0.0,10000.0,1,34494.89,2021-06-28,-0.41373049032223336
90,0.16995836475424814,0.0,10000.0,1,35911.73,2021-06-29,-0.3896501093703924
91,0.16995836475424814,0.0,10000.0,1,35045.0,2021-06-30,-0.40438091071873744
92,0.16995836475424814,0.0,10000.0,1,33504.69,2021-07-01,-0.43055976760019893
93,0.16995836475424814,0.0,10000.0,1,33786.55,2021-07-02,-0.4257693211312358
94,0.16995836475424814,0.0,10000.0,1,34669.13,2021-07-03,-0.4107691357747553
95,0.16995836475424814,0.0,10000.0,1,35286.51,2021-07-04,-0.4002762462515575
96,0.16995836475424814,0.0,10000.0,1,33690.14,2021-07-05,-0.4274078897258315
97,0.16995836475424814,0.0,10000.0,1,34220.01,2021-07-06,-0.4184023058525981
98,0.16995836475424814,0.0,10000.0,1,33862.12,2021-07-07,-0.4244849457687878
99,0.16995836475424814,0.0,10000.0,1,32875.71,2021-07-08,-0.4412498088265117
100,0.16995836475424814,0.0,10000.0,1,33815.81,2021-07-09,-0.4252720229559649
101,0.16995836475424814,0.0,10000.0,1,33502.87,2021-07-10,-0.4305907000225842
102,0.16995836475424814,0.0,10000.0,1,34258.99,2021-07-11,-0.4177398081467861
103,0.16995836475424814,0.0,10000.0,1,33086.63,2021-07-12,-0.4376650469971151
104,0.16995836475424814,0.0,10000.0,1,32729.77,2021-07-13,-0.4437301812017352
105,0.16995836475424814,0.0,10000.0,1,32820.02,2021-07-14,-0.44219630695982814
106,0.16995836475424814,0.0,10000.0,1,31880.0,2021-07-15,-0.4581727331634569
107,0.16995836475424814,0.0,10000.0,1,31383.87,2021-07-16,-0.46660487751400953
108,0.16995836475424814,0.0,10000.0,1,31520.07,2021-07-17,-0.4642900445860566
109,0.16995836475424814,0.0,10000.0,1,31778.56,2021-07-18,-0.45989679081552404
110,0.16995836475424814,0.0,10000.0,1,30839.65,2021-07-19,-0.47585435164066514
111,0.16995836475424814,0.0,10000.0,1,29790.35,2021-07-20,-0.4936880828543284
112,0.16995836475424814,0.0,10000.0,1,32144.51,2021-07-21,-0.4536771644573423
113,0.16995836475424814,0.0,10000.0,1,32287.83,2021-07-22,-0.45124132117368443
114,0.16995836475424814,0.0,10000.0,1,33634.09,2021-07-23,-0.4283605063602791
115,0.16995836475424814,0.0,10000.0,1,34258.14,2021-07-24,-0.41775425460779014
116,0.16995836475424814,0.0,10000.0,1,35381.02,2021-07-25,-0.3986699697462652
117,0.16995836475424814,0.0,10000.0,1,37237.6,2021-07-26,-0.367115839662721
118,0.16995836475424814,0.0,10000.0,1,39457.87,2021-07-27,-0.3293804938114295
119,0.16995836475424814,0.0,10000.0,1,40019.56,2021-07-28,-0.31983410242154814
120,0.16995836475424814,0.0,10000.0,1,40016.48,2021-07-29,-0.3198864495978924
121,0.16995836475424814,0.0,10000.0,1,42206.37,2021-07-30,-0.2826674372587244
122,0.16995836475424814,0.0,10000.0,1,41461.83,2021-07-31,-0.29532151734813716
123,0.16995836475424814,0.0,10000.0,1,39845.44,2021-08-01,-0.3227934174686491
124,0.16995836475424814,0.0,10000.0,1,39147.82,2021-08-02,-0.334650052910635
125,0.16995836475424814,0.0,10000.0,1,38207.05,2021-08-03,-0.35063922599162034
126,0.16995836475424814,0.0,10000.0,1,39723.18,2021-08-04,-0.32487132843613453
127,0.16995836475424814,0.0,10000.0,1,40862.46,2021-08-05,-0.30550831185641253
128,0.16995836475424814,0.0,10000.0,1,42836.87,2021-08-06,-0.271951562360969
129,0.16995836475424814,0.0,10000.0,1,44572.54,2021-08-07,-0.2424523988656684
130,0.16995836475424814,0.0,10000.0,1,43794.37,2021-08-08,-0.25567804893574975
131,0.16995836475424814,0.0,10000.0,1,46253.4,2021-08-09,-0.2138847771675859
132,0.16995836475424814,0.0,10000.0,1,45584.99,2021-08-10,-0.22524496422612464
133,0.16995836475424814,0.0,10000.0,1,45511.0,2021-08-11,-0.22650248616694135
134,0.16995836475424814,0.0,10000.0,1,44399.0,2021-08-12,-0.2454018563276137
135,0.16995836475424814,0.0,10000.0,1,47800.0,2021-08-13,-0.18759901647469387
136,0.16995836475424814,0.0,10000.0,1,47068.51,2021-08-14,-0.2000313008981024
137,0.16995836475424814,0.0,10000.0,1,46973.82,2021-08-15,-0.20164063665396043
138,0.16995836475424814,0.0,10000.0,1,45901.29,2021-08-16,-0.2198691811489477
139,0.16995836475424814,0.0,10000.0,1,44695.95,2021-08-17,-0.24035494268623633
140,0.16995836475424814,0.0,10000.0,1,44705.29,2021-08-18,-0.24019620157355584
141,0.16995836475424814,0.0,10000.0,1,46760.62,2021-08-19,-0.20526414899052087
142,0.16995836475424814,0.0,10000.0,1,49322.47,2021-08-20,-0.16172336531595394
143,0.16995836475424814,0.0,10000.0,1,48821.87,2021-08-21,-0.17023148105555155
144,0.16995836475424814,0.0,10000.0,1,49239.22,2021-08-22,-0.16313826870253306
145,0.16995836475424814,0.0,10000.0,1,49488.85,2021-08-23,-0.1588955980431727
146,0.16995836475424814,0.0,10000.0,1,47674.01,2021-08-24,-0.1897403219122327
147,0.16995836475424814,0.0,10000.0,1,48973.32,2021-08-25,-0.16765746162134856
148,0.16995836475424814,0.0,10000.0,1,46843.87,2021-08-26,-0.20384924560394174
149,0.16995836475424814,0.0,10000.0,1,49069.9,2021-08-27,-0.16601600373455186
150,0.16995836475424814,0.0,10000.0,1,48895.35,2021-08-28,-0.16898262699133737
151,0.16995836475424814,0.0,10000.0,1,48767.83,2021-08-29,-0.17114993605868348
152,0.16995836475424814,0.0,10000.0,1,46982.91,2021-08-30,-0.20148614450039867
153,0.16995836475424814,0.0,10000.0,1,47100.89,2021-08-31,-0.19948097571302814
154,0.16995836475424814,0.0,10000.0,1,48810.52,2021-09-01,-0.17042438379954766
155,0.16995836475424814,0.0,10000.0,1,49246.64,2021-09-02,-0.16301215959588536
156,0.16995836475424814,0.0,10000.0,1,49999.14,2021-09-03,-0.15022279264812824
157,0.16995836475424814,0.0,10000.0,1,49915.64,2021-09-04,-0.1516419449938261
158,0.16995836475424814,0.0,10000.0,1,51756.88,2021-09-05,-0.12034853104181494
159,0.16995836475424814,0.0,10000.0,1,52663.9,2021-09-06,-0.10493296744187519
160,0.16995836475424814,0.0,10000.0,1,46863.73,2021-09-07,-0.2035117082915398
161,0.16995836475424814,0.0,10000.0,1,46048.31,2021-09-08,-0.21737045327033083
162,0.16995836475424814,0.0,10000.0,1,46395.14,2021-09-09,-0.21147578730555924
163,0.16995836475424814,0.0,10000.0,1,44850.91,2021-09-10,-0.2377212678660044
164,0.16995836475424814,0.0,10000.0,1,45173.69,2021-09-11,-0.2322353517684668
165,0.16995836475424814,0.0,10000.0,1,46025.24,2021-09-12,-0.21776254721781887
166,0.16995836475424814,0.0,10000.0,1,44940.73,2021-09-13,-0.2361947018337818
167,0.16995836475424814,0.0,10000.0,1,47111.52,2021-09-14,-0.19930030997129441
168,0.16995836475424814,0.0,10000.0,1,48121.41,2021-09-15,-0.18213638467312757
169,0.16995836475424814,0.0,10000.0,1,47737.82,2021-09-16,-0.1886558175867358
170,0.16995836475424814,0.0,10000.0,1,47299.98,2021-09-17,-0.1960972746291358
171,0.16995836475424814,0.0,10000.0,1,48292.74,2021-09-18,-0.1792244880097931
172,0.16995836475424814,0.0,10000.0,1,47241.75,2021-09-19,-0.1970869421870998
173,0.16995836475424814,0.0,10000.0,1,43015.62,2021-09-20,-0.2689135565909868
174,0.16995836475424814,0.0,10000.0,1,40734.38,2021-09-21,-0.307685138592185
175,0.16995836475424814,0.0,10000.0,1,43543.61,2021-09-22,-0.25993992489032736
176,0.16995836475424814,0.0,10000.0,1,44865.26,2021-09-23,-0.23747737761258214
177,0.16995836475424814,0.0,10000.0,1,42810.57,2021-09-24,-0.27239855286027276
178,0.16995836475424814,0.0,10000.0,1,42670.64,2021-09-25,-0.2747767802582789
179,0.16995836475424814,0.0,10000.0,1,43160.9,2021-09-26,-0.26644440146783716
180,0.16995836475424814,0.0,10000.0,1,42147.35,2021-09-27,-0.28367053152750404
181,0.16995836475424814,0.0,10000.0,1,41026.54,2021-09-28,-0.3027196350075248
182,0.16995836475424814,0.0,10000.0,1,41524.28,2021-09-29,-0.2942601273602469
183,0.16995836475424814,0.0,10000.0,1,43824.1,2021-09-30,-0.25517276271733547
184,0.16995836475424814,0.0,10000.0,1,48141.61,2021-10-01,-0.18179306877632398
185,0.16995836475424814,0.0,10000.0,1,47634.9,2021-10-02,-0.19040502907678655
186,0.16995836475424814,0.0,10000.0,1,48200.01,2021-10-03,-0.1808005119261592
187,0.16995836475424814,0.0,10000.0,1,49224.94,2021-10-04,-0.16338096924740203
188,0.16995836475424814,0.0,10000.0,1,51471.99,2021-10-05,-0.12519047489529875
189,0.16995836475424814,0.0,10000.0,1,55315.0,2021-10-06,-0.059875305361876414
190,0.16995836475424814,0.0,10000.0,1,53785.22,2021-10-07,-0.0858751960852518
191,0.16995836475424814,0.0,10000.0,1,53951.43,2021-10-08,-0.08305031810467135
192,0.16995836475424814,0.0,10000.0,1,54949.72,2021-10-09,-0.0660835445096196
193,0.16995836475424814,0.0,10000.0,1,54659.0,2021-10-10,-0.07102457408975515
194,0.16995836475424814,0.0,10000.0,1,57471.35,2021-10-11,-0.023226333378094204
195,0.16995836475424814,0.0,10000.0,1,55996.93,2021-10-12,-0.04828533459418995
196,0.16995836475424814,0.0,10000.0,1,57367.0,2021-10-13,-0.024999848914304675
197,0.16995836475424814,0.0,10000.0,1,57347.94,2021-10-14,-0.02532378955752629
198,0.16995836475424814,0.0,10000.0,1,61672.42,2021-10-15,0.04817436536371879
199,0.16995836475424814,0.0,10000.0,1,60875.57,2021-10-16,0.03463123306827656
200,0.16995836475424814,0.0,10000.0,1,61528.33,2021-10-17,0.04572543528597489
201,0.16995836475424814,0.0,10000.0,1,62009.84,2021-10-18,0.053909100507256516
202,0.16995836475424814,0.0,10000.0,1,64280.59,2021-10-19,0.09250239618382748
203,0.16995836475424814,0.0,10000.0,1,66001.41,2021-10-20,0.12174917150746806
204,0.16995836475424814,0.0,10000.0,1,62193.15,2021-10-21,0.057024607291566824
205,0.16995836475424814,0.0,10000.0,1,60688.22,2021-10-22,0.031447063104605696
206,0.16995836475424814,0.0,10000.0,1,61286.75,2021-10-23,0.04161958111024178
207,0.16995836475424814,0.0,10000.0,1,60852.22,2021-10-24,0.034234380286575286
208,0.16995836475424814,0.0,10000.0,1,63078.78,2021-10-25,0.07207662994929724
209,0.16995836475424814,0.0,10000.0,1,60328.81,2021-10-26,0.0253385895169733
210,0.16995836475424814,0.0,10000.0,1,58413.44,2021-10-27,-0.007214725792961144
211,0.16995836475424814,0.0,10000.0,1,60575.89,2021-10-28,0.029537920793321244
212,0.16995836475424814,0.0,10000.0,1,62253.71,2021-10-29,0.05805387514851845
213,0.16995836475424814,0.0,10000.0,1,61859.19,2021-10-30,0.051348677742233846
214,0.16995836475424814,0.0,10000.0,1,61299.8,2021-10-31,0.04184137677624603
215,0.16995836475424814,0.0,10000.0,1,60911.11,2021-11-01,0.03523526509661315
216,0.16995836475424814,0.0,10000.0,1,63219.99,2021-11-02,0.07447661201799201
217,0.16995836475424814,0.0,10000.0,1,62896.48,2021-11-03,0.0689782889598273
218,0.16995836475424814,0.0,10000.0,1,61395.01,2021-11-04,0.043459550367071276
219,0.16995836475424814,0.0,10000.0,1,60937.12,2021-11-05,0.03567732680333902
220,0.16995836475424814,0.0,10000.0,1,61470.61,2021-11-06,0.04474443560461332
221,0.16995836475424814,0.0,10000.0,1,63273.59,2021-11-07,0.0753875888530747
222,0.16995836475424814,0.0,10000.0,1,67525.83,2021-11-08,0.14765796454733518
223,0.16995836475424814,0.0,10000.0,1,66947.66,2021-11-09,0.1378314817723389
224,0.16995836475424814,0.0,10000.0,1,64882.43,2021-11-10,0.10273117040819725
225,0.16995836475424814,0.0,10000.0,1,64774.26,2021-11-11,0.10089273077665056
226,0.16995836475424814,0.0,10000.0,1,64122.23,2021-11-12,0.08981093551957929
227,0.16995836475424814,0.0,10000.0,1,64380.0,2021-11-13,0.09419195228784956
228,0.16995836475424814,0.0,10000.0,1,65519.1,2021-11-14,0.11355190961700591
229,0.16995836475424814,0.0,10000.0,1,63606.74,2021-11-15,0.08104975177486248
230,0.16995836475424814,0.0,10000.0,1,60058.87,2021-11-16,0.020750733418797063
231,0.16995836475424814,0.0,10000.0,1,60344.87,2021-11-17,0.02561154265076857
232,0.16995836475424814,0.0,10000.0,1,56891.62,2021-11-18,-0.033079329657992096
233,0.16995836475424814,0.0,10000.0,1,58052.24,2021-11-19,-0.013353621927884706
234,0.16995836475424814,0.0,10000.0,1,59707.51,2021-11-20,0.014779076314791927
235,0.16995836475424814,0.0,10000.0,1,58622.02,2021-11-21,-0.003669734220917053
236,0.16995836475424814,0.0,10000.0,1,56247.18,2021-11-22,-0.04403212651621489
237,0.16995836475424814,0.0,10000.0,1,57541.27,2021-11-23,-0.02203798449173246
238,0.16995836475424814,0.0,10000.0,1,57138.29,2021-11-24,-0.02888696667459917
239,0.16995836475424814,0.0,10000.0,1,58960.36,2021-11-25,0.002080637092178222
240,0.16995836475424814,0.0,10000.0,1,53726.53,2021-11-26,-0.08687268172799449
241,0.16995836475424814,0.0,10000.0,1,54721.03,2021-11-27,-0.06997032235318457
242,0.16995836475424814,0.0,10000.0,1,57274.88,2021-11-28,-0.026565505370420944
243,0.16995836475424814,0.0,10000.0,1,57776.25,2021-11-29,-0.018044302836737188
244,0.16995836475424814,0.0,10000.0,1,56950.56,2021-11-30,-0.03207759505613067
245,0.16995836475424814,0.0,10000.0,1,57184.07,2021-12-01,-0.02810889728075417
246,0.16995836475424814,0.0,10000.0,1,56480.34,2021-12-02,-0.04006937728360499
247,0.16995836475424814,0.0,10000.0,1,53601.05,2021-12-03,-0.0890053192889307
248,0.16995836475424814,0.0,10000.0,1,49152.47,2021-12-04,-0.164612657516776
249,0.16995836475424814,0.0,10000.0,1,49396.33,2021-12-05,-0.16046805283387894
250,0.16995836475424814,0.0,10000.0,1,50441.92,2021-12-06,-0.14269737617353967
251,0.16995836475424814,0.0,10000.0,1,50588.95,2021-12-07,-0.14019847833655785
252,0.16995836475424814,0.0,10000.0,1,50471.19,2021-12-08,-0.14219990803990384
253,0.16995836475424814,0.0,10000.0,1,47545.59,2021-12-09,-0.1919229272324068
254,0.16995836475424814,0.0,10000.0,1,47140.54,2021-12-10,-0.19880709079677752
255,0.16995836475424814,0.0,10000.0,1,49389.99,2021-12-11,-0.16057580643713318
256,0.16995836475424814,0.0,10000.0,1,50053.9,2021-12-12,-0.14929210064273393
257,0.16995836475424814,0.0,10000.0,1,46702.75,2021-12-13,-0.2062476980473538
258,0.16995836475424814,0.0,10000.0,1,48343.28,2021-12-14,-0.17836551843432516
259,0.16995836475424814,0.0,10000.0,1,48864.98,2021-12-15,-0.169498790545096
260,0.16995836475424814,0.0,10000.0,1,47632.38,2021-12-16,-0.19044785858470467
261,0.16995836475424814,0.0,10000.0,1,46131.2,2021-12-17,-0.2159616683848829
262,0.16995836475424814,0.0,10000.0,1,46834.48,2021-12-18,-0.20400883650844598
263,0.16995836475424814,0.0,10000.0,1,46681.23,2021-12-19,-0.20661344844830482
264,0.16995836475424814,0.0,10000.0,1,46914.16,2021-12-20,-0.20265460825808412
265,0.16995836475424814,0.0,10000.0,1,48889.88,2021-12-21,-0.169075594216858
266,0.16995836475424814,0.0,10000.0,1,48588.16,2021-12-22,-0.17420357799822306
267,0.16995836475424814,0.0,10000.0,1,50838.81,2021-12-23,-0.13595189863480828
268,0.16995836475424814,0.0,10000.0,1,50820.0,2021-12-24,-0.13627159031891098
269,0.16995836475424814,0.0,10000.0,1,50399.66,2021-12-25,-0.14341562022299095
270,0.16995836475424814,0.0,10000.0,1,50775.49,2021-12-26,-0.13702807500043218
271,0.16995836475424814,0.0,10000.0,1,50701.44,2021-12-27,-0.1382866166914373
272,0.16995836475424814,0.0,10000.0,1,47543.74,2021-12-28,-0.1919543695298863
273,0.16995836475424814,0.0,10000.0,1,46464.66,2021-12-29,-0.21029423675378758
274,0.16995836475424814,0.0,10000.0,1,47120.87,2021-12-30,-0.19914139890024907
275,0.16995836475424814,0.0,10000.0,1,46216.93,2021-12-31,-0.2145046153238447
276,0.16995836475424814,0.0,10000.0,1,47722.65,2022-01-01,-0.188913644426068
277,0.16995836475424814,0.0,10000.0,1,47286.18,2022-01-02,-0.19633181717249673
278,0.16995836475424814,0.0,10000.0,1,46446.1,2022-01-03,-0.2106096794787716
279,0.16995836475424814,0.0,10000.0,1,45832.01,2022-01-04,-0.22104665269996512
280,0.16995836475424814,0.0,10000.0,1,43451.13,2022-01-05,-0.2615116998475746
281,0.16995836475424814,0.0,10000.0,1,43082.31,2022-01-06,-0.2677801042564408
282,0.16995836475424814,0.0,10000.0,1,41566.48,2022-01-07,-0.2935429030609839
283,0.16995836475424814,0.0,10000.0,1,41679.74,2022-01-08,-0.2916179546217774
284,0.16995836475424814,0.0,10000.0,1,41864.62,2022-01-09,-0.28847576437420075
285,0.16995836475424814,0.0,10000.0,1,41822.49,2022-01-10,-0.2891917989649105
286,0.16995836475424814,0.0,10000.0,1,42729.29,2022-01-11,-0.27377997444899527
287,0.16995836475424814,0.0,10000.0,1,43902.66,2022-01-12,-0.25383756980382594
288,0.16995836475424814,0.0,10000.0,1,42560.11,2022-01-13,-0.2766553300639076
289,0.16995836475424814,0.0,10000.0,1,43059.96,2022-01-14,-0.2681599612016666
290,0.16995836475424814,0.0,10000.0,1,43084.29,2022-01-15,-0.2677464525002194
291,0.16995836475424814,0.0,10000.0,1,43071.66,2022-01-16,-0.26796110991490407
292,0.16995836475424814,0.0,10000.0,1,42201.62,2022-01-17,-0.2827481674819826
293,0.16995836475424814,0.0,10000.0,1,42352.12,2022-01-18,-0.28019029409243124
294,0.16995836475424814,0.0,10000.0,1,41660.01,2022-01-19,-0.2919532824754375
295,0.16995836475424814,0.0,10000.0,1,40680.91,2022-01-20,-0.30859390596852593
296,0.16995836475424814,0.0,10000.0,1,36445.31,2022-01-21,-0.3805814709438353
297,0.16995836475424814,0.0,10000.0,1,35071.42,2022-01-22,-0.4039318807190567
298,0.16995836475424814,0.0,10000.0,1,36244.55,2022-01-23,-0.3839935550746415
299,0.16995836475424814,0.0,10000.0,1,36660.35,2022-01-24,-0.37692668626815995
300,0.16995836475424814,0.0,10000.0,1,36958.32,2022-01-25,-0.3718624368735776
301,0.16995836475424814,0.0,10000.0,1,36809.34,2022-01-26,-0.37439447659168645
302,0.16995836475424814,0.0,10000.0,1,37160.1,2022-01-27,-0.3684330169895664
303,0.16995836475424814,0.0,10000.0,1,37716.56,2022-01-28,-0.35897551382445153
304,0.16995836475424814,0.0,10000.0,1,38166.84,2022-01-29,-0.3513226285762973
305,0.16995836475424814,0.0,10000.0,1,37881.76,2022-01-30,-0.35616780163871126
306,0.16995836475424814,0.0,10000.0,1,38466.9,2022-01-31,-0.34622285788348117
307,0.16995836475424814,0.0,10000.0,1,38694.59,2022-02-01,-0.3423530758763918
308,0.16995836475424814,0.0,10000.0,1,36896.36,2022-02-02,-0.3729154989015949
309,0.16995836475424814,0.0,10000.0,1,37311.61,2022-02-03,-0.36585797780517476
310,0.16995836475424814,0.0,10000.0,1,41574.25,2022-02-04,-0.29341084541157
311,0.16995836475424814,0.0,10000.0,1,41382.59,2022-02-05,-0.29666826743044994
312,0.16995836475424814,0.0,10000.0,1,42380.87,2022-02-06,-0.2797016637937627
313,0.16995836475424814,0.0,10000.0,1,43839.99,2022-02-07,-0.25490269887574096
314,0.16995836475424814,0.0,10000.0,1,44042.99,2022-02-08,-0.25145254407122974
315,0.16995836475424814,0.0,10000.0,1,44372.72,2022-02-09,-0.24584850691018784
316,0.16995836475424814,0.0,10000.0,1,43495.44,2022-02-10,-0.26075861433334846
317,0.16995836475424814,0.0,10000.0,1,42373.73,2022-02-11,-0.27982301406619725
