hour,cumulative_amount_usd,liquidated_amount_usd,liquidated_ratio
2020-12-03 09:00:00.000 UTC,10359.314380241538,0,0
2020-12-04 03:00:00.000 UTC,743009.8088056708,0,0
2020-12-04 04:00:00.000 UTC,773443.5615103594,0,0
2020-12-04 10:00:00.000 UTC,938069.1679580595,0,0
2020-12-04 11:00:00.000 UTC,908295.1081970377,0,0
2020-12-05 09:00:00.000 UTC,1901817.6513990108,0,0
2020-12-06 01:00:00.000 UTC,2632682.8706985684,0,0
2020-12-07 02:00:00.000 UTC,3360919.954277812,0,0
2020-12-07 03:00:00.000 UTC,3392018.7509733606,0,0
2020-12-08 17:00:00.000 UTC,6585526.3921123985,0,0
2020-12-09 19:00:00.000 UTC,8688415.312330224,0,0
2020-12-13 02:00:00.000 UTC,10773875.939213442,0,0
2020-12-14 08:00:00.000 UTC,11691439.722513571,0,0
2020-12-15 18:00:00.000 UTC,14192819.21383656,0,0
2020-12-16 02:00:00.000 UTC,15195568.335998325,0,0
2020-12-16 20:00:00.000 UTC,15271433.756199105,0,0
2020-12-17 00:00:00.000 UTC,15353796.569939852,0,0
2020-12-17 03:00:00.000 UTC,14831947.03382406,0,0
2020-12-17 16:00:00.000 UTC,15168805.075825805,0,0
2020-12-18 10:00:00.000 UTC,15949567.029491032,0,0
2020-12-18 17:00:00.000 UTC,18901433.866576683,0,0
2020-12-18 18:00:00.000 UTC,18996048.872656476,0,0
2020-12-19 13:00:00.000 UTC,18636029.492138427,0,0
2020-12-19 16:00:00.000 UTC,18607019.565240614,0,0
2020-12-20 08:00:00.000 UTC,18905132.428924583,0,0
2020-12-20 15:00:00.000 UTC,19301956.596762374,0,0
2020-12-21 09:00:00.000 UTC,20164322.774242956,0,0
2020-12-21 10:00:00.000 UTC,20235862.07633541,0,0
2020-12-21 17:00:00.000 UTC,19632491.000829663,0,0
2020-12-22 15:00:00.000 UTC,19960469.444751628,0,0
2020-12-23 04:00:00.000 UTC,27178435.887360413,0,0
2020-12-23 07:00:00.000 UTC,25265321.593640033,0,0
2020-12-23 11:00:00.000 UTC,23378064.556530144,0,0
2020-12-24 02:00:00.000 UTC,25085348.031540018,0,0
2020-12-25 23:00:00.000 UTC,22372719.212029442,0,0
2020-12-26 14:00:00.000 UTC,22000330.078031495,0,0
2020-12-27 01:00:00.000 UTC,22027597.715459477,0,0
2020-12-29 06:00:00.000 UTC,37116828.37171491,0,0
2020-12-30 12:00:00.000 UTC,30238852.554238196,0,0
2020-12-31 03:00:00.000 UTC,39125070.91932372,0,0
2020-12-31 14:00:00.000 UTC,40108228.88569839,0,0
2021-01-02 01:00:00.000 UTC,45721516.419134304,0,0
2021-01-02 04:00:00.000 UTC,44922167.10602467,0,0
2021-01-02 11:00:00.000 UTC,45108778.326362886,0,0
2021-01-03 06:00:00.000 UTC,47915391.60238122,0,0
2021-01-03 22:00:00.000 UTC,50039046.031348616,0,0
2021-01-04 20:00:00.000 UTC,51404474.39640865,0,0
2021-01-05 03:00:00.000 UTC,53172028.177339435,0,0
2021-01-05 04:00:00.000 UTC,53258669.09908026,0,0
2021-01-05 22:00:00.000 UTC,62350024.26467401,0,0
2021-01-05 23:00:00.000 UTC,62466858.38944501,0,0
2021-01-06 14:00:00.000 UTC,66143987.95522233,0,0
2021-01-06 21:00:00.000 UTC,74279032.21502677,0,0
2021-01-07 19:00:00.000 UTC,84420108.97819233,0,0
2021-01-07 20:00:00.000 UTC,84316048.05015676,0,0
2021-01-08 03:00:00.000 UTC,85894682.93963669,0,0
2021-01-09 06:00:00.000 UTC,89491172.68301155,0,0
2021-01-09 13:00:00.000 UTC,91253692.46610701,0,0
2021-01-10 12:00:00.000 UTC,99152185.45838667,0,0
2021-01-10 19:00:00.000 UTC,99586674.23974484,0,0
2021-01-12 05:00:00.000 UTC,88323213.57693954,0,0
2021-01-13 00:00:00.000 UTC,83382208.21044795,0,0
2021-01-13 11:00:00.000 UTC,82931202.63546976,0,0
2021-01-13 19:00:00.000 UTC,83390160.50871052,0,0
2021-01-14 02:00:00.000 UTC,87730116.10733467,0,0
2021-01-14 05:00:00.000 UTC,86938616.41730234,0,0
2021-01-15 16:00:00.000 UTC,93954254.24016073,0,0
2021-01-16 18:00:00.000 UTC,102222551.46516345,0,0
2021-01-16 19:00:00.000 UTC,103173317.21497677,0,0
2021-01-17 01:00:00.000 UTC,104509432.921038,351439.1311369495,0.0033627503404642816
2021-01-17 20:00:00.000 UTC,103144906.10837874,0,0
2021-01-18 00:00:00.000 UTC,102743017.9937232,0,0
2021-01-18 08:00:00.000 UTC,103541238.6738875,0,0
2021-01-19 03:00:00.000 UTC,109208178.97444153,0,0
2021-01-19 10:00:00.000 UTC,110160025.74294657,0,0
2021-01-19 11:00:00.000 UTC,109358620.10880359,0,0
2021-01-19 17:00:00.000 UTC,121936315.15755346,0,0
2021-01-20 16:00:00.000 UTC,125217248.97726005,0,0
2021-01-21 00:00:00.000 UTC,124826977.07413256,0,0
2021-01-22 03:00:00.000 UTC,126115686.2427597,0,0
2021-01-22 09:00:00.000 UTC,127953486.10484704,0,0
2021-01-22 10:00:00.000 UTC,128054022.37443665,0,0
2021-01-23 08:00:00.000 UTC,131840066.20440763,0,0
2021-01-24 00:00:00.000 UTC,139703828.80742356,0,0
2021-01-24 04:00:00.000 UTC,134785851.51665154,0,0
2021-01-24 07:00:00.000 UTC,134641460.30346087,0,0
2021-01-25 02:00:00.000 UTC,147798054.90240958,0,0
2021-01-26 16:00:00.000 UTC,159913828.38530374,0,0
2021-01-27 18:00:00.000 UTC,162929034.80147094,0,0
2021-01-28 01:00:00.000 UTC,167697541.6555466,0,0
2021-01-28 05:00:00.000 UTC,175667500.9647218,0,0
2021-01-28 09:00:00.000 UTC,178827256.4936188,0,0
2021-01-29 00:00:00.000 UTC,190791999.51043507,0,0
2021-01-30 17:00:00.000 UTC,200338225.05447906,0,0
2021-01-31 01:00:00.000 UTC,202715660.0232174,0,0
2021-01-31 12:00:00.000 UTC,199749992.33466336,0,0
2021-01-31 20:00:00.000 UTC,202883623.4199894,0,0
2021-02-01 07:00:00.000 UTC,212564387.1020669,0,0
2021-02-01 23:00:00.000 UTC,219293609.99249828,0,0
2021-02-02 17:00:00.000 UTC,222334392.70878842,0,0
2021-02-03 00:00:00.000 UTC,227960818.05812103,0,0
2021-02-03 23:00:00.000 UTC,236907809.3508346,0,0
2021-02-04 15:00:00.000 UTC,245334312.95600393,0,0
2021-02-04 22:00:00.000 UTC,239832577.18272495,0,0
2021-02-05 16:00:00.000 UTC,248883711.24899328,0,0
2021-02-05 17:00:00.000 UTC,249107354.22131127,0,0
2021-02-06 22:00:00.000 UTC,268151386.41778666,0,0
2021-02-06 23:00:00.000 UTC,269204347.5632308,0,0
2021-02-07 14:00:00.000 UTC,271759873.9415155,0,0
2021-02-08 09:00:00.000 UTC,269573631.95589036,0,0
2021-02-08 16:00:00.000 UTC,273433018.24696964,0,0
2021-02-10 06:00:00.000 UTC,297786488.4270154,0,0
2021-02-11 01:00:00.000 UTC,303895842.6152263,0,0
2021-02-11 08:00:00.000 UTC,308973698.9790145,0,0
2021-02-13 21:00:00.000 UTC,352574662.3172928,0,0
2021-02-14 00:00:00.000 UTC,352485545.7512437,0,0
2021-02-14 15:00:00.000 UTC,342705171.5217131,0,0
2021-02-14 19:00:00.000 UTC,342312021.6307311,0,0
2021-02-14 22:00:00.000 UTC,349106951.4173162,0,0
2021-02-15 21:00:00.000 UTC,352864444.4316335,0,0
2021-02-17 11:00:00.000 UTC,369043021.24291724,0,0
2021-02-17 18:00:00.000 UTC,368387043.3913674,0,0
2021-02-18 13:00:00.000 UTC,377749024.9271983,0,0
2021-02-19 05:00:00.000 UTC,381912909.1496535,0,0
2021-02-20 03:00:00.000 UTC,401804817.6946878,0,0
2021-02-20 10:00:00.000 UTC,406560572.0956471,0,0
2021-02-20 11:00:00.000 UTC,406077225.8194491,0,0
2021-02-21 05:00:00.000 UTC,422217814.35695565,0,0
2021-02-22 04:00:00.000 UTC,427412301.5944758,0,0
2021-02-23 02:00:00.000 UTC,440818564.13362104,0,0
2021-02-23 03:00:00.000 UTC,440871077.10190374,0,0
2021-02-23 10:00:00.000 UTC,433054320.38717026,0,0
2021-02-24 13:00:00.000 UTC,426655637.554757,0,0
2021-02-24 20:00:00.000 UTC,420601294.4130462,0,0
2021-02-25 19:00:00.000 UTC,422995197.4477919,0,0
2021-02-26 02:00:00.000 UTC,423707917.27192414,0,0
2021-02-27 12:00:00.000 UTC,425471046.33474416,0,0
2021-02-27 16:00:00.000 UTC,425537565.56458825,0,0
2021-02-28 18:00:00.000 UTC,448855192.1712961,0,0
2021-03-01 02:00:00.000 UTC,447401169.00927407,0,0
2021-03-02 23:00:00.000 UTC,459456547.6299454,0,0
2021-03-03 18:00:00.000 UTC,464546550.00133747,0,0
2021-03-04 01:00:00.000 UTC,468468479.64621097,0,0
2021-03-05 07:00:00.000 UTC,501820193.662931,0,0
2021-03-05 15:00:00.000 UTC,500569672.6147617,0,0
2021-03-06 18:00:00.000 UTC,498752217.50732714,0,0
2021-03-07 00:00:00.000 UTC,499245793.24316263,0,0
2021-03-07 23:00:00.000 UTC,475915041.2060149,0,0
2021-03-08 07:00:00.000 UTC,488395090.07771724,9.524093058461434,1.950079608078346e-8
2021-03-08 15:00:00.000 UTC,487883709.4646911,0,0
2021-03-09 09:00:00.000 UTC,487539700.546278,0,0
2021-03-09 10:00:00.000 UTC,487717817.9430947,0,0
2021-03-09 16:00:00.000 UTC,512968395.5778471,0,0
2021-03-09 17:00:00.000 UTC,512613649.92210513,0,0
2021-03-10 15:00:00.000 UTC,484255680.6568233,0,0
2021-03-11 07:00:00.000 UTC,486472475.7604187,0,0
2021-03-11 13:00:00.000 UTC,490727396.27382123,0,0
2021-03-11 14:00:00.000 UTC,492754421.14741915,0,0
2021-03-12 02:00:00.000 UTC,521026071.43195295,0,0
2021-03-12 08:00:00.000 UTC,521309437.0984634,0,0
2021-03-12 09:00:00.000 UTC,522946475.9176748,0,0
2021-03-13 23:00:00.000 UTC,553792878.2955543,0,0
2021-03-14 06:00:00.000 UTC,555437078.4112183,0,0
2021-03-14 17:00:00.000 UTC,563777833.6828839,0,0
2021-03-15 00:00:00.000 UTC,570408688.8019044,0,0
2021-03-15 08:00:00.000 UTC,573472776.0226789,0,0
2021-03-16 22:00:00.000 UTC,576258245.2109563,0,0
2021-03-18 00:00:00.000 UTC,556719943.3522148,0,0
2021-03-18 08:00:00.000 UTC,560058237.8611042,0,0
2021-03-18 15:00:00.000 UTC,562574718.4988959,0,0
2021-03-20 05:00:00.000 UTC,589641415.3031491,0,0
2021-03-21 00:00:00.000 UTC,607483061.0252756,0,0
2021-03-21 11:00:00.000 UTC,645369624.6299086,0,0
2021-03-22 13:00:00.000 UTC,637087356.265167,0,0
2021-03-22 21:00:00.000 UTC,636979773.9217062,0,0
2021-03-22 22:00:00.000 UTC,637398206.6785282,0,0
2021-03-23 16:00:00.000 UTC,622369757.9018475,0,0
2021-03-23 23:00:00.000 UTC,622096452.1065941,0,0
2021-03-24 00:00:00.000 UTC,619327606.1485956,0,0
2021-03-25 05:00:00.000 UTC,611870278.7661723,0,0
2021-03-25 13:00:00.000 UTC,626852644.0395153,0,0
2021-03-25 21:00:00.000 UTC,626097232.8918989,0,0
2021-03-26 15:00:00.000 UTC,620358776.7591382,0,0
2021-03-26 16:00:00.000 UTC,618793584.3559604,0,0
2021-03-26 23:00:00.000 UTC,655185690.8759906,0,0
2021-03-27 21:00:00.000 UTC,629106423.5593046,0,0
2021-03-28 13:00:00.000 UTC,642902915.2644421,0,0
2021-03-28 20:00:00.000 UTC,641934183.6150774,0,0
2021-03-29 08:00:00.000 UTC,649606221.880755,0,0
2021-03-29 15:00:00.000 UTC,650670126.2680892,0,0
2021-03-29 18:00:00.000 UTC,649476064.0123688,0,0
2021-03-31 05:00:00.000 UTC,635736505.2357794,0,0
2021-03-31 09:00:00.000 UTC,634060965.5021118,0,0
2021-03-31 12:00:00.000 UTC,662297989.0435506,0,0
2021-03-31 16:00:00.000 UTC,659110054.6708637,0,0
2021-04-01 07:00:00.000 UTC,647021937.2732843,0,0
2021-04-01 10:00:00.000 UTC,656061286.6726083,0,0
2021-04-03 04:00:00.000 UTC,678788913.9794579,0,0
2021-04-04 18:00:00.000 UTC,673414813.5337917,0,0
2021-04-05 20:00:00.000 UTC,682573665.228347,0,0
2021-04-07 17:00:00.000 UTC,676816941.7548064,0,0
2021-04-08 12:00:00.000 UTC,688314000.0189087,0,0
2021-04-08 15:00:00.000 UTC,669242561.5726672,0,0
2021-04-09 04:00:00.000 UTC,680555801.8967631,0,0
2021-04-10 02:00:00.000 UTC,678118673.3115367,0,0
2021-04-10 09:00:00.000 UTC,673431124.4224355,0,0
2021-04-10 10:00:00.000 UTC,671410945.621283,0,0
2021-04-11 04:00:00.000 UTC,672859223.7175157,0,0
2021-04-11 11:00:00.000 UTC,671987668.6819247,0,0
2021-04-11 20:00:00.000 UTC,676788637.7010317,0,0
2021-04-12 06:00:00.000 UTC,682888482.1676021,0,0
2021-04-13 01:00:00.000 UTC,692376670.5733261,0,0
2021-04-13 02:00:00.000 UTC,692610538.268725,0,0
2021-04-13 09:00:00.000 UTC,694298995.0325263,0,0
2021-04-14 03:00:00.000 UTC,696855832.4986933,0,0
2021-04-14 19:00:00.000 UTC,701165530.1986889,0,0
2021-04-15 10:00:00.000 UTC,701281874.322911,0,0
2021-04-15 17:00:00.000 UTC,693681000.6907295,0,0
2021-04-15 18:00:00.000 UTC,692710112.7814204,0,0
2021-04-16 01:00:00.000 UTC,692925734.2819546,0,0
2021-04-18 06:00:00.000 UTC,744503620.2986951,0,0
2021-04-18 17:00:00.000 UTC,732523978.272727,0,0
2021-04-19 01:00:00.000 UTC,745684972.4749873,0,0
2021-04-20 22:00:00.000 UTC,770013306.2832054,0,0
2021-04-22 00:00:00.000 UTC,765610741.163539,0,0
2021-04-23 06:00:00.000 UTC,778958707.2802533,0,0
2021-04-23 14:00:00.000 UTC,780077864.2687925,0,0
2021-04-24 16:00:00.000 UTC,786072734.3826376,0,0
2021-04-24 23:00:00.000 UTC,792916084.6247959,0,0
2021-04-25 00:00:00.000 UTC,793354500.9500055,0,0
2021-04-25 22:00:00.000 UTC,777877288.950824,0,0
2021-04-26 14:00:00.000 UTC,890640384.2883035,0,0
2021-04-27 08:00:00.000 UTC,2524189755.59476,0,0
2021-04-27 15:00:00.000 UTC,2494734118.459196,0,0
2021-04-27 16:00:00.000 UTC,2497390868.189041,0,0
2021-04-28 11:00:00.000 UTC,2656542264.9636025,0,0
2021-04-29 06:00:00.000 UTC,2933121220.464788,0,0
2021-04-29 13:00:00.000 UTC,3362044849.8294773,0,0
2021-04-30 07:00:00.000 UTC,3469903081.056847,0,0
2021-04-30 08:00:00.000 UTC,3569301298.9719844,0,0
2021-04-30 15:00:00.000 UTC,3623382148.879954,0,0
2021-05-01 22:00:00.000 UTC,3834008419.9622087,0,0
2021-05-02 02:00:00.000 UTC,3861121609.0609016,0,0
2021-05-02 05:00:00.000 UTC,3856199775.1260657,0,0
2021-05-03 00:00:00.000 UTC,3965016419.0332165,0,0
2021-05-04 21:00:00.000 UTC,4194506050.204279,0,0
2021-05-05 12:00:00.000 UTC,4424777340.137366,0,0
2021-05-05 23:00:00.000 UTC,4452304771.367847,0,0
2021-05-06 07:00:00.000 UTC,4478985254.1405525,0,0
2021-05-06 18:00:00.000 UTC,4624703147.007516,0,0
2021-05-08 04:00:00.000 UTC,4560596034.854338,0,0
2021-05-08 23:00:00.000 UTC,4538447586.884516,0,0
2021-05-09 06:00:00.000 UTC,4514426428.961348,0,0
2021-05-09 07:00:00.000 UTC,4516614753.181128,0,0
2021-05-10 01:00:00.000 UTC,4518567089.774381,0,0
2021-05-10 08:00:00.000 UTC,4541798445.151568,0,0
2021-05-10 12:00:00.000 UTC,4547342816.826596,0,0
2021-05-10 20:00:00.000 UTC,4555180652.015728,0,0
2021-05-11 22:00:00.000 UTC,4579382726.165951,0,0
2021-05-11 23:00:00.000 UTC,4579637348.754768,21062.43382055571,0.000004599148844456585
2021-05-13 04:00:00.000 UTC,4581013900.860063,0,0
2021-05-13 12:00:00.000 UTC,4641555653.826392,0,0
2021-05-13 20:00:00.000 UTC,4613248684.595067,0,0
2021-05-14 03:00:00.000 UTC,4683549061.045729,0,0
2021-05-14 15:00:00.000 UTC,4891292704.268938,0,0
2021-05-14 22:00:00.000 UTC,4850185621.690942,0,0
2021-05-15 01:00:00.000 UTC,4909987497.405246,0,0
2021-05-15 20:00:00.000 UTC,4924590769.434721,0,0
2021-05-16 12:00:00.000 UTC,5329756561.740416,0,0
2021-05-16 19:00:00.000 UTC,5341753681.1152,0,0
2021-05-17 07:00:00.000 UTC,5256052598.419964,0,0
2021-05-17 14:00:00.000 UTC,5295877136.947191,0,0
2021-05-19 04:00:00.000 UTC,5203363936.361244,0,0
2021-05-19 11:00:00.000 UTC,5252398249.792293,1559369.2602335587,0.00029688709539403725
2021-05-20 06:00:00.000 UTC,4534158324.994156,0,0
2021-05-21 01:00:00.000 UTC,4602577100.23886,0,0
2021-05-22 03:00:00.000 UTC,5009911069.093621,0,0
2021-05-23 02:00:00.000 UTC,5340822605.026068,0,0
2021-05-23 17:00:00.000 UTC,4919809638.33696,3532.299161886048,7.179747635683052e-7
2021-05-24 00:00:00.000 UTC,4282923448.849542,0,0
2021-05-25 10:00:00.000 UTC,4352513615.418342,0,0
2021-05-26 09:00:00.000 UTC,4456259042.513277,0,0
2021-05-26 17:00:00.000 UTC,4523026620.410324,0,0
2021-05-27 00:00:00.000 UTC,4620216130.005507,0,0
2021-05-27 18:00:00.000 UTC,5573739912.564724,0,0
2021-05-28 02:00:00.000 UTC,5484224672.623691,0,0
2021-05-28 10:00:00.000 UTC,5493405804.019576,0,0
2021-05-29 08:00:00.000 UTC,5677372747.054586,0,0
2021-05-29 09:00:00.000 UTC,5875860852.506418,0,0
2021-05-30 04:00:00.000 UTC,6177908335.514054,0,0
2021-05-30 10:00:00.000 UTC,6466633743.480534,0,0
2021-05-31 13:00:00.000 UTC,6647936072.995363,0,0
2021-06-01 01:00:00.000 UTC,6662288510.153717,0,0
2021-06-01 08:00:00.000 UTC,6663261043.56361,0,0
2021-06-02 18:00:00.000 UTC,6695586742.382369,0,0
2021-06-03 05:00:00.000 UTC,6675233036.634809,0,0
2021-06-03 17:00:00.000 UTC,6463622166.526788,0,0
2021-06-05 21:00:00.000 UTC,6534660739.754213,0,0
2021-06-06 05:00:00.000 UTC,6530926847.648472,0,0
2021-06-06 16:00:00.000 UTC,6547037974.840333,0,0
2021-06-07 07:00:00.000 UTC,6557766539.127681,0,0
2021-06-08 21:00:00.000 UTC,6628948105.141743,0,0
2021-06-09 04:00:00.000 UTC,6615765478.27672,0,0
2021-06-09 23:00:00.000 UTC,6637854918.2213335,0,0
2021-06-10 06:00:00.000 UTC,6626070283.132929,0,0
2021-06-11 01:00:00.000 UTC,6573817695.297331,0,0
2021-06-11 05:00:00.000 UTC,6575043060.702956,0,0
2021-06-11 21:00:00.000 UTC,6569277656.2070265,0,0
2021-06-12 15:00:00.000 UTC,6565883780.394282,0,0
2021-06-12 22:00:00.000 UTC,6629260708.152263,0,0
2021-06-12 23:00:00.000 UTC,6635281291.253952,0,0
2021-06-13 21:00:00.000 UTC,6673962547.898615,0,0
2021-06-14 13:00:00.000 UTC,6674103509.890754,0,0
2021-06-14 20:00:00.000 UTC,6617861104.351593,0,0
2021-06-15 14:00:00.000 UTC,6881754007.815571,0,0
2021-06-15 15:00:00.000 UTC,6879796573.659816,0,0
2021-06-15 22:00:00.000 UTC,6875642436.977344,0,0
2021-06-17 05:00:00.000 UTC,6915342680.456014,0,0
2021-06-17 12:00:00.000 UTC,6931421670.817369,0,0
2021-06-18 07:00:00.000 UTC,6973711840.775737,0,0
2021-06-18 14:00:00.000 UTC,6991803191.973888,0,0
2021-06-20 04:00:00.000 UTC,7013042029.45255,226.272098862832,3.22644720953562e-8
2021-06-20 23:00:00.000 UTC,7013614107.382738,0,0
2021-06-21 06:00:00.000 UTC,7001987586.279693,0,0
2021-06-21 14:00:00.000 UTC,7038250094.468177,0,0
2021-06-23 19:00:00.000 UTC,7025413373.657641,0,0
2021-06-24 02:00:00.000 UTC,7024955679.584581,0,0
2021-06-24 06:00:00.000 UTC,7029833154.894005,0,0
2021-06-24 20:00:00.000 UTC,6794506850.500595,0,0
2021-06-25 19:00:00.000 UTC,6743526588.915511,0,0
2021-06-26 03:00:00.000 UTC,6748651587.329106,0,0
2021-06-27 05:00:00.000 UTC,6750006305.191413,0,0
2021-06-27 06:00:00.000 UTC,6749943799.953902,0,0
2021-06-27 16:00:00.000 UTC,6612741125.729987,0,0
2021-06-28 11:00:00.000 UTC,6642801849.909831,0,0
2021-06-28 19:00:00.000 UTC,6592347956.555144,0,0
2021-06-29 03:00:00.000 UTC,6584633269.257177,0,0
2021-06-29 21:00:00.000 UTC,6657547385.577512,0,0
2021-06-30 05:00:00.000 UTC,6598759518.828466,0,0
2021-06-30 08:00:00.000 UTC,6603403062.106489,0,0
2021-07-01 03:00:00.000 UTC,6400234489.620305,0,0
2021-07-01 18:00:00.000 UTC,6418552942.468117,100140.58918604834,0.00001560173922123036
2021-07-01 19:00:00.000 UTC,6411209440.367589,0,0
2021-07-02 21:00:00.000 UTC,6431533849.152309,0,0
2021-07-03 00:00:00.000 UTC,6414056132.381016,0,0
2021-07-04 11:00:00.000 UTC,6368903926.76011,0,0
2021-07-04 18:00:00.000 UTC,6368927646.516714,0,0
2021-07-05 13:00:00.000 UTC,6051239730.164441,0,0
2021-07-07 10:00:00.000 UTC,6178302637.665975,0,0
2021-07-09 00:00:00.000 UTC,6233534181.469605,0,0
2021-07-10 17:00:00.000 UTC,6357725367.969902,0,0
2021-07-11 16:00:00.000 UTC,6352106169.309919,0,0
2021-07-11 23:00:00.000 UTC,6363239223.048774,0,0
2021-07-13 01:00:00.000 UTC,6411382497.266991,0,0
2021-07-13 09:00:00.000 UTC,6415176557.525488,0,0
2021-07-14 08:00:00.000 UTC,6140772604.919135,0,0
2021-07-14 16:00:00.000 UTC,6154959019.276439,0,0
2021-07-15 07:00:00.000 UTC,6226652289.011921,0,0
2021-07-15 13:00:00.000 UTC,6213211468.285395,0,0
2021-07-15 17:00:00.000 UTC,6672337947.577113,0,0
2021-07-16 01:00:00.000 UTC,6662961494.366076,0,0
2021-07-16 09:00:00.000 UTC,6638503909.045405,0,0
2021-07-17 07:00:00.000 UTC,8043625853.898429,0,0
2021-07-17 08:00:00.000 UTC,8042961432.39381,0,0
2021-07-17 15:00:00.000 UTC,8029081282.236906,0,0
2021-07-19 01:00:00.000 UTC,7957865577.05028,0,0
2021-07-19 12:00:00.000 UTC,7968694436.252216,0,0
2021-07-20 00:00:00.000 UTC,7960281532.613902,0,0
2021-07-20 06:00:00.000 UTC,7942823891.1033535,0,0
2021-07-20 07:00:00.000 UTC,7945854541.173116,0,0
2021-07-21 17:00:00.000 UTC,7916337065.459183,0,0
2021-07-21 21:00:00.000 UTC,7913391483.576156,0,0
2021-07-22 04:00:00.000 UTC,7905192079.430898,0,0
2021-07-22 22:00:00.000 UTC,7909465021.55498,0,0
2021-07-22 23:00:00.000 UTC,7909369129.345686,0,0
2021-07-24 20:00:00.000 UTC,7952728886.140212,0,0
2021-07-25 04:00:00.000 UTC,7950223398.605774,0,0
2021-07-25 12:00:00.000 UTC,7952048923.354578,0,0
2021-07-26 06:00:00.000 UTC,7940933510.067001,0,0
2021-07-28 03:00:00.000 UTC,8039152254.51037,0,0
2021-07-28 22:00:00.000 UTC,7986432573.49079,0,0
2021-07-29 05:00:00.000 UTC,7986814747.708354,0,0
2021-07-30 19:00:00.000 UTC,8017873204.397929,0,0
2021-07-30 20:00:00.000 UTC,8007758453.681359,611464.0728420272,0.00007635895567765564
2021-07-31 14:00:00.000 UTC,8190787780.245428,0,0
2021-07-31 21:00:00.000 UTC,8243007670.555827,0,0
2021-07-31 22:00:00.000 UTC,8241935592.183114,0,0
2021-08-02 11:00:00.000 UTC,8282075081.570829,0,0
2021-08-02 19:00:00.000 UTC,8232897276.470768,0,0
2021-08-03 13:00:00.000 UTC,8566398116.92938,0,0
2021-08-03 14:00:00.000 UTC,8594995907.022413,0,0
2021-08-03 21:00:00.000 UTC,8615681716.056072,0,0
2021-08-05 04:00:00.000 UTC,8593809515.471369,0,0
2021-08-05 11:00:00.000 UTC,8588228244.096272,0,0
2021-08-05 18:00:00.000 UTC,8588985291.856559,0,0
2021-08-06 06:00:00.000 UTC,8594083686.54511,0,0
2021-08-06 13:00:00.000 UTC,8430039175.660175,0,0
2021-08-08 03:00:00.000 UTC,8435145981.384446,0,0
2021-08-08 10:00:00.000 UTC,8434135233.564759,0,0
2021-08-08 18:00:00.000 UTC,8449666745.826849,0,0
2021-08-09 05:00:00.000 UTC,8458387866.130712,0,0
2021-08-11 02:00:00.000 UTC,8579948657.383734,0,0
2021-08-12 12:00:00.000 UTC,8777636176.248259,0,0
2021-08-14 02:00:00.000 UTC,8316743984.902311,0,0
2021-08-14 09:00:00.000 UTC,8313824588.1994505,0,0
2021-08-15 04:00:00.000 UTC,8654763436.762892,0,0
2021-08-15 15:00:00.000 UTC,8636203660.273144,0,0
2021-08-16 06:00:00.000 UTC,8623184306.511885,0,0
2021-08-17 01:00:00.000 UTC,8641488040.600035,0,0
2021-08-17 02:00:00.000 UTC,8646708703.34403,0,0
2021-08-17 20:00:00.000 UTC,8624526658.231943,0,0
2021-08-18 04:00:00.000 UTC,8639914131.658037,0,0
2021-08-18 07:00:00.000 UTC,8694609811.4079,0,0
2021-08-19 02:00:00.000 UTC,8675564327.178413,0,0
2021-08-19 18:00:00.000 UTC,8720707501.020306,0,0
2021-08-20 01:00:00.000 UTC,8714088221.71537,0,0
2021-08-20 20:00:00.000 UTC,8493202977.574422,0,0
2021-08-20 23:00:00.000 UTC,8474059653.41588,0,0
2021-08-22 10:00:00.000 UTC,8391906311.999557,0,0
2021-08-22 14:00:00.000 UTC,8390333508.4986,0,0
2021-08-22 17:00:00.000 UTC,8392051580.696111,0,0
2021-08-23 15:00:00.000 UTC,8365908349.528927,0,0
2021-08-23 23:00:00.000 UTC,8591760923.928572,0,0
2021-08-25 09:00:00.000 UTC,8440604419.601651,0,0
2021-08-26 00:00:00.000 UTC,8431368802.068956,0,0
2021-08-26 15:00:00.000 UTC,8463756212.840759,0,0
2021-08-26 23:00:00.000 UTC,8462700476.532568,0,0
2021-08-27 06:00:00.000 UTC,8463665306.787898,0,0
2021-08-28 16:00:00.000 UTC,8456924973.713099,0,0
2021-08-29 15:00:00.000 UTC,8444370586.090949,0,0
2021-08-29 22:00:00.000 UTC,8389926637.205697,0,0
2021-08-30 14:00:00.000 UTC,8393913121.560195,0,0
2021-08-31 00:00:00.000 UTC,8446089418.774281,0,0
2021-08-31 08:00:00.000 UTC,8386891399.950985,0,0
2021-09-01 07:00:00.000 UTC,8455187488.294192,0,0
2021-09-01 14:00:00.000 UTC,8405039413.547356,0,0
2021-09-01 21:00:00.000 UTC,8424048423.9808855,0,0
2021-09-02 06:00:00.000 UTC,8513156257.851467,0,0
2021-09-02 16:00:00.000 UTC,8477518153.24701,0,0
2021-09-03 08:00:00.000 UTC,8760053995.357906,0,0
2021-09-03 19:00:00.000 UTC,8878727282.056683,0,0
2021-09-04 13:00:00.000 UTC,9036128441.062754,0,0
2021-09-04 14:00:00.000 UTC,9037117335.33288,0,0
2021-09-05 08:00:00.000 UTC,9035074957.16031,0,0
2021-09-06 00:00:00.000 UTC,9084982530.415224,0,0
2021-09-06 11:00:00.000 UTC,9003850800.538044,0,0
