hour,token_col,collateral_amount_usd,debt_amount_usd,extracted,liquidation_count
2024-10-25 11:00:00,WETH,0,0,0,0
2024-10-25 10:00:00,WETH,0,0,0,0
2024-10-25 09:00:00,WETH,0,0,0,0
2024-10-25 08:00:00,WETH,0,0,0,0
2024-10-25 07:00:00,WETH,2959.696161329568,2815.2202056732913,144.4759556562766,4
2024-10-25 06:00:00,WETH,0,0,0,0
2024-10-25 05:00:00,WETH,0,0,0,0
2024-10-25 04:00:00,WETH,134.64045397282374,127.98146170168125,6.6589922711424805,1
2024-10-25 03:00:00,WETH,0,0,0,0
2024-10-25 02:00:00,WETH,0,0,0,0
2024-10-25 01:00:00,WETH,0,0,0,0
2024-10-25 00:00:00,WETH,0,0,0,0
2024-10-24 23:00:00,WETH,0,0,0,0
2024-10-24 22:00:00,WETH,0,0,0,0
2024-10-24 21:00:00,WETH,889.9517839265541,845.8183843934003,44.133399533153806,1
2024-10-24 20:00:00,WETH,0,0,0,0
2024-10-24 19:00:00,WETH,231.33870916879877,221.1794778336,10.159231335198768,1
2024-10-24 18:00:00,WETH,0,0,0,0
2024-10-24 17:00:00,WETH,0,0,0,0
2024-10-24 16:00:00,WETH,0,0,0,0
2024-10-24 15:00:00,WETH,0,0,0,0
2024-10-24 14:00:00,WETH,0,0,0,0
2024-10-24 13:00:00,WETH,0,0,0,0
2024-10-24 12:00:00,WETH,0,0,0,0
2024-10-24 11:00:00,WETH,0,0,0,0
2024-10-24 10:00:00,WETH,0,0,0,0
2024-10-24 09:00:00,WETH,0,0,0,0
2024-10-24 08:00:00,WETH,0,0,0,0
2024-10-24 07:00:00,WETH,0,0,0,0
2024-10-24 06:00:00,WETH,0,0,0,0
2024-10-24 05:00:00,WETH,0,0,0,0
2024-10-24 04:00:00,WETH,0,0,0,0
2024-10-24 03:00:00,WETH,0,0,0,0
2024-10-24 02:00:00,WETH,0,0,0,0
2024-10-24 01:00:00,WETH,0,0,0,0
2024-10-24 00:00:00,WETH,0,0,0,0
2024-10-23 23:00:00,WETH,0,0,0,0
2024-10-23 22:00:00,WETH,0,0,0,0
2024-10-23 21:00:00,WETH,357.0517365195102,342.3185477306208,14.733188788889379,2
2024-10-23 20:00:00,WETH,0,0,0,0
2024-10-23 19:00:00,WETH,0,0,0,0
2024-10-23 18:00:00,WETH,19775.842277747568,18792.522136915897,983.3201408316709,3
2024-10-23 17:00:00,WETH,0,0,0,0
2024-10-23 16:00:00,WETH,97684.35720000119,92800.30778268956,4884.049417311629,7
2024-10-23 15:00:00,WETH,3906.2638257311733,3737.764861166549,168.4989645646242,1
2024-10-23 14:00:00,WETH,0,0,0,0
2024-10-23 13:00:00,WETH,0,0,0,0
2024-10-23 12:00:00,WETH,591.7039138143707,562.662786354097,29.041127460273742,1
2024-10-23 11:00:00,WETH,0,0,0,0
2024-10-23 10:00:00,WETH,0,0,0,0
2024-10-23 09:00:00,WETH,273.88024979979724,261.8819561562487,11.998293643548564,2
2024-10-23 08:00:00,WETH,0,0,0,0
2024-10-23 07:00:00,WETH,0,0,0,0
2024-10-23 06:00:00,WETH,0,0,0,0
2024-10-23 05:00:00,WETH,0,0,0,0
2024-10-23 04:00:00,WETH,0,0,0,0
2024-10-23 03:00:00,WETH,0,0,0,0
2024-10-23 02:00:00,WETH,159.20119649625292,152.34564258014635,6.855553916106572,1
2024-10-23 01:00:00,WETH,0,0,0,0
2024-10-23 00:00:00,WETH,0,0,0,0
2024-10-22 23:00:00,WETH,0,0,0,0
2024-10-22 22:00:00,WETH,0,0,0,0
2024-10-22 21:00:00,WETH,0,0,0,0
2024-10-22 20:00:00,WETH,0,0,0,0
2024-10-22 19:00:00,WETH,0,0,0,0
2024-10-22 18:00:00,WETH,0,0,0,0
2024-10-22 17:00:00,WETH,0,0,0,0
2024-10-22 16:00:00,WETH,709.2717750956431,676.0221142264872,33.24966086915583,1
2024-10-22 15:00:00,WETH,0,0,0,0
2024-10-22 14:00:00,WETH,0,0,0,0
2024-10-22 13:00:00,WETH,0,0,0,0
2024-10-22 12:00:00,WETH,0,0,0,0
2024-10-22 11:00:00,WETH,0,0,0,0
2024-10-22 10:00:00,WETH,0,0,0,0
2024-10-22 09:00:00,WETH,0,0,0,0
2024-10-22 08:00:00,WETH,0,0,0,0
2024-10-22 07:00:00,WETH,0,0,0,0
2024-10-22 06:00:00,WETH,0,0,0,0
2024-10-22 05:00:00,WETH,0,0,0,0
2024-10-22 04:00:00,WETH,0,0,0,0
2024-10-22 03:00:00,WETH,0,0,0,0
2024-10-22 02:00:00,WETH,0,0,0,0
2024-10-22 01:00:00,WETH,0,0,0,0
2024-10-22 00:00:00,WETH,0,0,0,0
2024-10-21 23:00:00,WETH,0,0,0,0
2024-10-21 22:00:00,WETH,0,0,0,0
2024-10-21 21:00:00,WETH,0,0,0,0
2024-10-21 20:00:00,WETH,0,0,0,0
2024-10-21 19:00:00,WETH,0,0,0,0
2024-10-21 18:00:00,WETH,0,0,0,0
2024-10-21 17:00:00,WETH,0,0,0,0
2024-10-21 16:00:00,WETH,0,0,0,0
2024-10-21 15:00:00,WETH,0,0,0,0
2024-10-21 14:00:00,WETH,0,0,0,0
2024-10-21 13:00:00,WETH,0,0,0,0
2024-10-21 12:00:00,WETH,0,0,0,0
2024-10-21 11:00:00,WETH,0,0,0,0
2024-10-21 10:00:00,WETH,0,0,0,0
2024-10-21 09:00:00,WETH,0,0,0,0
2024-10-21 08:00:00,WETH,0,0,0,0
2024-10-21 07:00:00,WETH,0,0,0,0
2024-10-21 06:00:00,WETH,0,0,0,0
2024-10-21 05:00:00,WETH,0,0,0,0
2024-10-21 04:00:00,WETH,0,0,0,0
2024-10-21 03:00:00,WETH,0,0,0,0
2024-10-21 02:00:00,WETH,0,0,0,0
2024-10-21 01:00:00,WETH,0,0,0,0
2024-10-21 00:00:00,WETH,0,0,0,0
2024-10-20 23:00:00,WETH,0,0,0,0
2024-10-20 22:00:00,WETH,0,0,0,0
2024-10-20 21:00:00,WETH,0,0,0,0
2024-10-20 20:00:00,WETH,0,0,0,0
2024-10-20 19:00:00,WETH,0,0,0,0
2024-10-20 18:00:00,WETH,0,0,0,0
2024-10-20 17:00:00,WETH,0,0,0,0
2024-10-20 16:00:00,WETH,0,0,0,0
2024-10-20 15:00:00,WETH,0,0,0,0
2024-10-20 14:00:00,WETH,0,0,0,0
2024-10-20 13:00:00,WETH,0,0,0,0
2024-10-20 12:00:00,WETH,0,0,0,0
2024-10-20 11:00:00,WETH,0,0,0,0
2024-10-20 10:00:00,WETH,0,0,0,0
2024-10-20 09:00:00,WETH,0,0,0,0
2024-10-20 08:00:00,WETH,0,0,0,0
2024-10-20 07:00:00,WETH,0,0,0,0
2024-10-20 06:00:00,WETH,0,0,0,0
2024-10-20 05:00:00,WETH,0,0,0,0
2024-10-20 04:00:00,WETH,0,0,0,0
2024-10-20 03:00:00,WETH,0,0,0,0
2024-10-20 02:00:00,WETH,0,0,0,0
2024-10-20 01:00:00,WETH,0,0,0,0
2024-10-20 00:00:00,WETH,0,0,0,0
2024-10-19 23:00:00,WETH,0,0,0,0
2024-10-19 22:00:00,WETH,0,0,0,0
2024-10-19 21:00:00,WETH,0,0,0,0
2024-10-19 20:00:00,WETH,0,0,0,0
2024-10-19 19:00:00,WETH,0,0,0,0
2024-10-19 18:00:00,WETH,0,0,0,0
2024-10-19 17:00:00,WETH,0,0,0,0
2024-10-19 16:00:00,WETH,0,0,0,0
2024-10-19 15:00:00,WETH,0,0,0,0
2024-10-19 14:00:00,WETH,0,0,0,0
2024-10-19 13:00:00,WETH,0,0,0,0
2024-10-19 12:00:00,WETH,0,0,0,0
2024-10-19 11:00:00,WETH,0,0,0,0
2024-10-19 10:00:00,WETH,0,0,0,0
2024-10-19 09:00:00,WETH,0,0,0,0
2024-10-19 08:00:00,WETH,0,0,0,0
2024-10-19 07:00:00,WETH,0,0,0,0
2024-10-19 06:00:00,WETH,0,0,0,0
2024-10-19 05:00:00,WETH,0,0,0,0
2024-10-19 04:00:00,WETH,0,0,0,0
2024-10-19 03:00:00,WETH,0,0,0,0
2024-10-19 02:00:00,WETH,0,0,0,0
2024-10-19 01:00:00,WETH,0,0,0,0
2024-10-19 00:00:00,WETH,0,0,0,0
2024-10-18 23:00:00,WETH,0,0,0,0
2024-10-18 22:00:00,WETH,0,0,0,0
2024-10-18 21:00:00,WETH,0,0,0,0
2024-10-18 20:00:00,WETH,0,0,0,0
2024-10-18 19:00:00,WETH,0,0,0,0
2024-10-18 18:00:00,WETH,0,0,0,0
2024-10-18 17:00:00,WETH,0,0,0,0
2024-10-18 16:00:00,WETH,0,0,0,0
2024-10-18 15:00:00,WETH,0,0,0,0
2024-10-18 14:00:00,WETH,0,0,0,0
2024-10-18 13:00:00,WETH,0,0,0,0
2024-10-18 12:00:00,WETH,0,0,0,0
2024-10-18 11:00:00,WETH,0,0,0,0
2024-10-18 10:00:00,WETH,0,0,0,0
2024-10-18 09:00:00,WETH,0,0,0,0
2024-10-18 08:00:00,WETH,0,0,0,0
2024-10-18 07:00:00,WETH,0,0,0,0
2024-10-18 06:00:00,WETH,0,0,0,0
2024-10-18 05:00:00,WETH,0,0,0,0
2024-10-18 04:00:00,WETH,0,0,0,0
2024-10-18 03:00:00,WETH,0,0,0,0
2024-10-18 02:00:00,WETH,0,0,0,0
2024-10-18 01:00:00,WETH,0,0,0,0
2024-10-18 00:00:00,WETH,0,0,0,0
2024-10-17 23:00:00,WETH,0,0,0,0
2024-10-17 22:00:00,WETH,0,0,0,0
2024-10-17 21:00:00,WETH,0,0,0,0
2024-10-17 20:00:00,WETH,0,0,0,0
2024-10-17 19:00:00,WETH,0,0,0,0
2024-10-17 18:00:00,WETH,0,0,0,0
2024-10-17 17:00:00,WETH,0,0,0,0
2024-10-17 16:00:00,WETH,0,0,0,0
2024-10-17 15:00:00,WETH,0,0,0,0
2024-10-17 14:00:00,WETH,0,0,0,0
2024-10-17 13:00:00,WETH,0,0,0,0
2024-10-17 12:00:00,WETH,0,0,0,0
2024-10-17 11:00:00,WETH,0,0,0,0
2024-10-17 10:00:00,WETH,0,0,0,0
2024-10-17 09:00:00,WETH,0,0,0,0
2024-10-17 08:00:00,WETH,0,0,0,0
2024-10-17 07:00:00,WETH,0,0,0,0
2024-10-17 06:00:00,WETH,0,0,0,0
2024-10-17 05:00:00,WETH,0,0,0,0
2024-10-17 04:00:00,WETH,156.17131536056266,149.4462347947968,6.7250805657658645,1
2024-10-17 03:00:00,WETH,0,0,0,0
2024-10-17 02:00:00,WETH,0,0,0,0
2024-10-17 01:00:00,WETH,0,0,0,0
2024-10-17 00:00:00,WETH,0,0,0,0
2024-10-16 23:00:00,WETH,0,0,0,0
2024-10-16 22:00:00,WETH,0,0,0,0
2024-10-16 21:00:00,WETH,0,0,0,0
2024-10-16 20:00:00,WETH,0,0,0,0
2024-10-16 19:00:00,WETH,0,0,0,0
2024-10-16 18:00:00,WETH,0,0,0,0
2024-10-16 17:00:00,WETH,0,0,0,0
2024-10-16 16:00:00,WETH,0,0,0,0
2024-10-16 15:00:00,WETH,0,0,0,0
2024-10-16 14:00:00,WETH,0,0,0,0
2024-10-16 13:00:00,WETH,0,0,0,0
2024-10-16 12:00:00,WETH,0,0,0,0
2024-10-16 11:00:00,WETH,0,0,0,0
2024-10-16 10:00:00,WETH,0,0,0,0
2024-10-16 09:00:00,WETH,0,0,0,0
2024-10-16 08:00:00,WETH,0,0,0,0
2024-10-16 07:00:00,WETH,0,0,0,0
2024-10-16 06:00:00,WETH,0,0,0,0
2024-10-16 05:00:00,WETH,0,0,0,0
2024-10-16 04:00:00,WETH,0,0,0,0
2024-10-16 03:00:00,WETH,0,0,0,0
2024-10-16 02:00:00,WETH,0,0,0,0
2024-10-16 01:00:00,WETH,0,0,0,0
2024-10-16 00:00:00,WETH,0,0,0,0
2024-10-15 23:00:00,WETH,0,0,0,0
2024-10-15 22:00:00,WETH,0,0,0,0
2024-10-15 21:00:00,WETH,0,0,0,0
2024-10-15 20:00:00,WETH,0,0,0,0
2024-10-15 19:00:00,WETH,0,0,0,0
2024-10-15 18:00:00,WETH,0,0,0,0
2024-10-15 17:00:00,WETH,0,0,0,0
2024-10-15 16:00:00,WETH,0,0,0,0
2024-10-15 15:00:00,WETH,0,0,0,0
2024-10-15 14:00:00,WETH,0,0,0,0
2024-10-15 13:00:00,WETH,0,0,0,0
2024-10-15 12:00:00,WETH,0,0,0,0
2024-10-15 11:00:00,WETH,0,0,0,0
2024-10-15 10:00:00,WETH,0,0,0,0
2024-10-15 09:00:00,WETH,0,0,0,0
2024-10-15 08:00:00,WETH,0,0,0,0
2024-10-15 07:00:00,WETH,0,0,0,0
2024-10-15 06:00:00,WETH,0,0,0,0
2024-10-15 05:00:00,WETH,0,0,0,0
2024-10-15 04:00:00,WETH,0,0,0,0
2024-10-15 03:00:00,WETH,0,0,0,0
2024-10-15 02:00:00,WETH,0,0,0,0
2024-10-15 01:00:00,WETH,0,0,0,0
2024-10-15 00:00:00,WETH,0,0,0,0
2024-10-14 23:00:00,WETH,0,0,0,0
2024-10-14 22:00:00,WETH,0,0,0,0
2024-10-14 21:00:00,WETH,0,0,0,0
2024-10-14 20:00:00,WETH,0,0,0,0
2024-10-14 19:00:00,WETH,0,0,0,0
2024-10-14 18:00:00,WETH,0,0,0,0
2024-10-14 17:00:00,WETH,0,0,0,0
2024-10-14 16:00:00,WETH,0,0,0,0
2024-10-14 15:00:00,WETH,0,0,0,0
2024-10-14 14:00:00,WETH,0,0,0,0
2024-10-14 13:00:00,WETH,0,0,0,0
2024-10-14 12:00:00,WETH,0,0,0,0
2024-10-14 11:00:00,WETH,0,0,0,0
2024-10-14 10:00:00,WETH,0,0,0,0
2024-10-14 09:00:00,WETH,0,0,0,0
2024-10-14 08:00:00,WETH,0,0,0,0
2024-10-14 07:00:00,WETH,0,0,0,0
2024-10-14 06:00:00,WETH,0,0,0,0
2024-10-14 05:00:00,WETH,0,0,0,0
2024-10-14 04:00:00,WETH,0,0,0,0
2024-10-14 03:00:00,WETH,0,0,0,0
2024-10-14 02:00:00,WETH,0,0,0,0
2024-10-14 01:00:00,WETH,0,0,0,0
2024-10-14 00:00:00,WETH,0,0,0,0
2024-10-13 23:00:00,WETH,0,0,0,0
2024-10-13 22:00:00,WETH,0,0,0,0
2024-10-13 21:00:00,WETH,0,0,0,0
2024-10-13 20:00:00,WETH,0,0,0,0
2024-10-13 19:00:00,WETH,0,0,0,0
2024-10-13 18:00:00,WETH,0,0,0,0
2024-10-13 17:00:00,WETH,0,0,0,0
2024-10-13 16:00:00,WETH,0,0,0,0
2024-10-13 15:00:00,WETH,0,0,0,0
2024-10-13 14:00:00,WETH,0,0,0,0
2024-10-13 13:00:00,WETH,0,0,0,0
2024-10-13 12:00:00,WETH,0,0,0,0
2024-10-13 11:00:00,WETH,0,0,0,0
2024-10-13 10:00:00,WETH,0,0,0,0
2024-10-13 09:00:00,WETH,0,0,0,0
2024-10-13 08:00:00,WETH,0,0,0,0
2024-10-13 07:00:00,WETH,0,0,0,0
2024-10-13 06:00:00,WETH,0,0,0,0
2024-10-13 05:00:00,WETH,0,0,0,0
2024-10-13 04:00:00,WETH,0,0,0,0
2024-10-13 03:00:00,WETH,0,0,0,0
2024-10-13 02:00:00,WETH,0,0,0,0
2024-10-13 01:00:00,WETH,0,0,0,0
2024-10-13 00:00:00,WETH,0,0,0,0
2024-10-12 23:00:00,WETH,0,0,0,0
2024-10-12 22:00:00,WETH,0,0,0,0
2024-10-12 21:00:00,WETH,0,0,0,0
2024-10-12 20:00:00,WETH,0,0,0,0
2024-10-12 19:00:00,WETH,0,0,0,0
2024-10-12 18:00:00,WETH,0,0,0,0
2024-10-12 17:00:00,WETH,0,0,0,0
2024-10-12 16:00:00,WETH,0,0,0,0
2024-10-12 15:00:00,WETH,0,0,0,0
2024-10-12 14:00:00,WETH,0,0,0,0
2024-10-12 13:00:00,WETH,0,0,0,0
2024-10-12 12:00:00,WETH,0,0,0,0
2024-10-12 11:00:00,WETH,0,0,0,0
2024-10-12 10:00:00,WETH,0,0,0,0
2024-10-12 09:00:00,WETH,0,0,0,0
2024-10-12 08:00:00,WETH,0,0,0,0
2024-10-12 07:00:00,WETH,0,0,0,0
2024-10-12 06:00:00,WETH,0,0,0,0
2024-10-12 05:00:00,WETH,0,0,0,0
2024-10-12 04:00:00,WETH,0,0,0,0
2024-10-12 03:00:00,WETH,0,0,0,0
2024-10-12 02:00:00,WETH,0,0,0,0
2024-10-12 01:00:00,WETH,0,0,0,0
2024-10-12 00:00:00,WETH,0,0,0,0
2024-10-11 23:00:00,WETH,0,0,0,0
2024-10-11 22:00:00,WETH,0,0,0,0
2024-10-11 21:00:00,WETH,0,0,0,0
2024-10-11 20:00:00,WETH,0,0,0,0
2024-10-11 19:00:00,WETH,0,0,0,0
2024-10-11 18:00:00,WETH,0,0,0,0
2024-10-11 17:00:00,WETH,0,0,0,0
2024-10-11 16:00:00,WETH,0,0,0,0
2024-10-11 15:00:00,WETH,0,0,0,0
2024-10-11 14:00:00,WETH,0,0,0,0
2024-10-11 13:00:00,WETH,0,0,0,0
2024-10-11 12:00:00,WETH,0,0,0,0
2024-10-11 11:00:00,WETH,0,0,0,0
2024-10-11 10:00:00,WETH,0,0,0,0
2024-10-11 09:00:00,WETH,0,0,0,0
2024-10-11 08:00:00,WETH,0,0,0,0
2024-10-11 07:00:00,WETH,0,0,0,0
2024-10-11 06:00:00,WETH,0,0,0,0
2024-10-11 05:00:00,WETH,0,0,0,0
2024-10-11 04:00:00,WETH,0,0,0,0
2024-10-11 03:00:00,WETH,0,0,0,0
2024-10-11 02:00:00,WETH,0,0,0,0
2024-10-11 01:00:00,WETH,0,0,0,0
2024-10-11 00:00:00,WETH,0,0,0,0
2024-10-10 23:00:00,WETH,0,0,0,0
2024-10-10 22:00:00,WETH,0,0,0,0
2024-10-10 21:00:00,WETH,0,0,0,0
2024-10-10 20:00:00,WETH,0,0,0,0
2024-10-10 19:00:00,WETH,202.9729686129303,193.30758915517168,9.665379457758604,1
2024-10-10 18:00:00,WETH,40826.98494712689,38803.66713736733,2023.3178097595608,5
2024-10-10 17:00:00,WETH,809.0749879076352,769.8665697107375,39.208418196897696,2
2024-10-10 16:00:00,WETH,0,0,0,0
2024-10-10 15:00:00,WETH,0,0,0,0
2024-10-10 14:00:00,WETH,0,0,0,0
2024-10-10 13:00:00,WETH,44561.104002004264,42090.66021627954,2470.443785724725,2
2024-10-10 12:00:00,WETH,0,0,0,0
2024-10-10 11:00:00,WETH,0,0,0,0
2024-10-10 10:00:00,WETH,0,0,0,0
2024-10-10 09:00:00,WETH,0,0,0,0
2024-10-10 08:00:00,WETH,0,0,0,0
2024-10-10 07:00:00,WETH,0,0,0,0
2024-10-10 06:00:00,WETH,0,0,0,0
2024-10-10 05:00:00,WETH,0,0,0,0
2024-10-10 04:00:00,WETH,0,0,0,0
2024-10-10 03:00:00,WETH,0,0,0,0
2024-10-10 02:00:00,WETH,0,0,0,0
2024-10-10 01:00:00,WETH,0,0,0,0
2024-10-10 00:00:00,WETH,0,0,0,0
2024-10-09 23:00:00,WETH,584.8488097174463,559.9363871483882,24.912422569058094,1
2024-10-09 22:00:00,WETH,0,0,0,0
2024-10-09 21:00:00,WETH,0,0,0,0
2024-10-09 20:00:00,WETH,7942.414971278488,7464.562466308151,477.8525049703376,1
2024-10-09 19:00:00,WETH,0,0,0,0
2024-10-09 18:00:00,WETH,0,0,0,0
2024-10-09 17:00:00,WETH,0,0,0,0
2024-10-09 16:00:00,WETH,0,0,0,0
2024-10-09 15:00:00,WETH,0,0,0,0
2024-10-09 14:00:00,WETH,0,0,0,0
2024-10-09 13:00:00,WETH,0,0,0,0
2024-10-09 12:00:00,WETH,0,0,0,0
2024-10-09 11:00:00,WETH,0,0,0,0
2024-10-09 10:00:00,WETH,0,0,0,0
2024-10-09 09:00:00,WETH,0,0,0,0
2024-10-09 08:00:00,WETH,0,0,0,0
2024-10-09 07:00:00,WETH,0,0,0,0
2024-10-09 06:00:00,WETH,0,0,0,0
2024-10-09 05:00:00,WETH,0,0,0,0
2024-10-09 04:00:00,WETH,0,0,0,0
2024-10-09 03:00:00,WETH,0,0,0,0
2024-10-09 02:00:00,WETH,0,0,0,0
2024-10-09 01:00:00,WETH,0,0,0,0
2024-10-09 00:00:00,WETH,0,0,0,0
2024-10-08 23:00:00,WETH,0,0,0,0
2024-10-08 22:00:00,WETH,0,0,0,0
2024-10-08 21:00:00,WETH,0,0,0,0
2024-10-08 20:00:00,WETH,0,0,0,0
2024-10-08 19:00:00,WETH,0,0,0,0
2024-10-08 18:00:00,WETH,0,0,0,0
2024-10-08 17:00:00,WETH,0,0,0,0
2024-10-08 16:00:00,WETH,0,0,0,0
2024-10-08 15:00:00,WETH,0,0,0,0
2024-10-08 14:00:00,WETH,0,0,0,0
2024-10-08 13:00:00,WETH,0,0,0,0
2024-10-08 12:00:00,WETH,0,0,0,0
2024-10-08 11:00:00,WETH,0,0,0,0
2024-10-08 10:00:00,WETH,0,0,0,0
2024-10-08 09:00:00,WETH,0,0,0,0
2024-10-08 08:00:00,WETH,0,0,0,0
2024-10-08 07:00:00,WETH,0,0,0,0
2024-10-08 06:00:00,WETH,0,0,0,0
2024-10-08 05:00:00,WETH,0,0,0,0
2024-10-08 04:00:00,WETH,0,0,0,0
2024-10-08 03:00:00,WETH,0,0,0,0
2024-10-08 02:00:00,WETH,0,0,0,0
2024-10-08 01:00:00,WETH,0,0,0,0
2024-10-08 00:00:00,WETH,0,0,0,0
2024-10-07 23:00:00,WETH,0,0,0,0
2024-10-07 22:00:00,WETH,0,0,0,0
2024-10-07 21:00:00,WETH,0,0,0,0
2024-10-07 20:00:00,WETH,0,0,0,0
2024-10-07 19:00:00,WETH,0,0,0,0
2024-10-07 18:00:00,WETH,81002.14946404028,77159.2557528632,3842.8937111770792,2
2024-10-07 17:00:00,WETH,0,0,0,0
2024-10-07 16:00:00,WETH,0,0,0,0
2024-10-07 15:00:00,WETH,0,0,0,0
2024-10-07 14:00:00,WETH,0,0,0,0
2024-10-07 13:00:00,WETH,0,0,0,0
2024-10-07 12:00:00,WETH,0,0,0,0
2024-10-07 11:00:00,WETH,0,0,0,0
2024-10-07 10:00:00,WETH,0,0,0,0
2024-10-07 09:00:00,WETH,0,0,0,0
2024-10-07 08:00:00,WETH,0,0,0,0
2024-10-07 07:00:00,WETH,0,0,0,0
2024-10-07 06:00:00,WETH,0,0,0,0
2024-10-07 05:00:00,WETH,0,0,0,0
2024-10-07 04:00:00,WETH,0,0,0,0
2024-10-07 03:00:00,WETH,0,0,0,0
2024-10-07 02:00:00,WETH,0,0,0,0
2024-10-07 01:00:00,WETH,0,0,0,0
2024-10-07 00:00:00,WETH,0,0,0,0
2024-10-06 23:00:00,WETH,0,0,0,0
2024-10-06 22:00:00,WETH,0,0,0,0
2024-10-06 21:00:00,WETH,0,0,0,0
2024-10-06 20:00:00,WETH,0,0,0,0
2024-10-06 19:00:00,WETH,0,0,0,0
2024-10-06 18:00:00,WETH,0,0,0,0
2024-10-06 17:00:00,WETH,0,0,0,0
2024-10-06 16:00:00,WETH,0,0,0,0
2024-10-06 15:00:00,WETH,0,0,0,0
2024-10-06 14:00:00,WETH,0,0,0,0
2024-10-06 13:00:00,WETH,0,0,0,0
2024-10-06 12:00:00,WETH,0,0,0,0
2024-10-06 11:00:00,WETH,0,0,0,0
2024-10-06 10:00:00,WETH,0,0,0,0
2024-10-06 09:00:00,WETH,0,0,0,0
2024-10-06 08:00:00,WETH,0,0,0,0
2024-10-06 07:00:00,WETH,0,0,0,0
2024-10-06 06:00:00,WETH,0,0,0,0
2024-10-06 05:00:00,WETH,0,0,0,0
2024-10-06 04:00:00,WETH,0,0,0,0
2024-10-06 03:00:00,WETH,0,0,0,0
2024-10-06 02:00:00,WETH,0,0,0,0
2024-10-06 01:00:00,WETH,0,0,0,0
2024-10-06 00:00:00,WETH,0,0,0,0
2024-10-05 23:00:00,WETH,0,0,0,0
2024-10-05 22:00:00,WETH,0,0,0,0
2024-10-05 21:00:00,WETH,0,0,0,0
2024-10-05 20:00:00,WETH,0,0,0,0
2024-10-05 19:00:00,WETH,0,0,0,0
2024-10-05 18:00:00,WETH,0,0,0,0
2024-10-05 17:00:00,WETH,0,0,0,0
2024-10-05 16:00:00,WETH,0,0,0,0
2024-10-05 15:00:00,WETH,0,0,0,0
2024-10-05 14:00:00,WETH,0,0,0,0
2024-10-05 13:00:00,WETH,0,0,0,0
2024-10-05 12:00:00,WETH,0,0,0,0
2024-10-05 11:00:00,WETH,0,0,0,0
2024-10-05 10:00:00,WETH,0,0,0,0
2024-10-05 09:00:00,WETH,0,0,0,0
2024-10-05 08:00:00,WETH,0,0,0,0
2024-10-05 07:00:00,WETH,0,0,0,0
2024-10-05 06:00:00,WETH,0,0,0,0
2024-10-05 05:00:00,WETH,0,0,0,0
2024-10-05 04:00:00,WETH,0,0,0,0
2024-10-05 03:00:00,WETH,0,0,0,0
2024-10-05 02:00:00,WETH,0,0,0,0
2024-10-05 01:00:00,WETH,0,0,0,0
2024-10-05 00:00:00,WETH,0,0,0,0
2024-10-04 23:00:00,WETH,0,0,0,0
2024-10-04 22:00:00,WETH,0,0,0,0
2024-10-04 21:00:00,WETH,0,0,0,0
2024-10-04 20:00:00,WETH,0,0,0,0
2024-10-04 19:00:00,WETH,0,0,0,0
2024-10-04 18:00:00,WETH,0,0,0,0
2024-10-04 17:00:00,WETH,0,0,0,0
2024-10-04 16:00:00,WETH,0,0,0,0
2024-10-04 15:00:00,WETH,0,0,0,0
2024-10-04 14:00:00,WETH,0,0,0,0
2024-10-04 13:00:00,WETH,0,0,0,0
2024-10-04 12:00:00,WETH,0,0,0,0
2024-10-04 11:00:00,WETH,0,0,0,0
2024-10-04 10:00:00,WETH,0,0,0,0
2024-10-04 09:00:00,WETH,0,0,0,0
2024-10-04 08:00:00,WETH,0,0,0,0
2024-10-04 07:00:00,WETH,0,0,0,0
2024-10-04 06:00:00,WETH,0,0,0,0
2024-10-04 05:00:00,WETH,0,0,0,0
2024-10-04 04:00:00,WETH,0,0,0,0
2024-10-04 03:00:00,WETH,0,0,0,0
2024-10-04 02:00:00,WETH,0,0,0,0
2024-10-04 01:00:00,WETH,0,0,0,0
2024-10-04 00:00:00,WETH,0,0,0,0
2024-10-03 23:00:00,WETH,307.04923176560294,293.34248351662507,13.70674824897793,3
2024-10-03 22:00:00,WETH,0,0,0,0
2024-10-03 21:00:00,WETH,0,0,0,0
2024-10-03 20:00:00,WETH,0,0,0,0
2024-10-03 19:00:00,WETH,0,0,0,0
2024-10-03 18:00:00,WETH,0,0,0,0
2024-10-03 17:00:00,WETH,0,0,0,0
2024-10-03 16:00:00,WETH,0,0,0,0
2024-10-03 15:00:00,WETH,0,0,0,0
2024-10-03 14:00:00,WETH,4709.542408849948,4460.294767975884,249.24764087406322,3
2024-10-03 13:00:00,WETH,0,0,0,0
2024-10-03 12:00:00,WETH,0,0,0,0
2024-10-03 11:00:00,WETH,0,0,0,0
2024-10-03 10:00:00,WETH,0,0,0,0
2024-10-03 09:00:00,WETH,2375.331426326233,2255.9793337944748,119.35209253175844,1
2024-10-03 08:00:00,WETH,584871.3476130583,558221.2634311392,26650.0841819191,4
2024-10-03 07:00:00,WETH,0,0,0,0
2024-10-03 06:00:00,WETH,0,0,0,0
2024-10-03 05:00:00,WETH,0,0,0,0
2024-10-03 04:00:00,WETH,0,0,0,0
2024-10-03 03:00:00,WETH,0,0,0,0
2024-10-03 02:00:00,WETH,0,0,0,0
2024-10-03 01:00:00,WETH,0,0,0,0
2024-10-03 00:00:00,WETH,75837.72762367867,72115.75568439199,3721.971939286689,2
