upper_threshold,lower_threshold,sharpe_ratio
-400000000,-500000000,0.0030450670324784516
-300000000,-3200000000,0.15835542738932287
-300000000,-3100000000,0.15835542738932287
-300000000,-3000000000,0.15835542738932287
-300000000,-2900000000,0.15835542738932287
-300000000,-2800000000,0.15835542738932287
-300000000,-2700000000,0.14490377168675964
-300000000,-2600000000,0.14490377168675964
-300000000,-2500000000,0.14490377168675964
-300000000,-2400000000,0.14490377168675964
-300000000,-2300000000,0.14490377168675964
-300000000,-2200000000,0.14490377168675964
-300000000,-2100000000,0.14490377168675964
-300000000,-2000000000,0.14490377168675964
-300000000,-1900000000,0.14490377168675964
-300000000,-1800000000,0.14490377168675964
-300000000,-1700000000,0.14490377168675964
-300000000,-1600000000,0.1536000900364598
-300000000,-1500000000,0.1356130280004358
-300000000,-1400000000,0.1356130280004358
-300000000,-1300000000,0.1356130280004358
-300000000,-1200000000,0.11999500085083269
-300000000,-1100000000,0.10836627578583113
-300000000,-1000000000,0.11786742260874386
-300000000,-900000000,0.0653658760781284
-300000000,-800000000,0.05688896040235904
-300000000,-700000000,0.06403817577378616
-300000000,-600000000,0.04631947487260842
-300000000,-500000000,0.05212245873014546
-300000000,-400000000,-0.01181673930736147
-200000000,-3200000000,0.02520177196568684
-200000000,-3100000000,0.02520177196568684
-200000000,-3000000000,0.02520177196568684
-200000000,-2900000000,0.02520177196568684
-200000000,-2800000000,0.02520177196568684
-200000000,-2700000000,0.007755416598074966
-200000000,-2600000000,0.007755416598074966
-200000000,-2500000000,0.007755416598074966
-200000000,-2400000000,0.007755416598074966
-200000000,-2300000000,0.007755416598074966
-200000000,-2200000000,0.007755416598074966
-200000000,-2100000000,0.007755416598074966
-200000000,-2000000000,0.007755416598074966
-200000000,-1900000000,0.007755416598074966
-200000000,-1800000000,0.007755416598074966
-200000000,-1700000000,0.007755416598074966
-200000000,-1600000000,0.019092706345025634
-200000000,-1500000000,-0.0041976508175491384
-200000000,-1400000000,-0.0041976508175491384
-200000000,-1300000000,-0.0041976508175491384
-200000000,-1200000000,-0.024418569124924874
-200000000,-1100000000,-0.03950822377503655
-200000000,-1000000000,-0.027211909271210092
-200000000,-900000000,-0.0950440461022101
-200000000,-800000000,-0.10592047218142743
-200000000,-700000000,-0.09689834540677147
-200000000,-600000000,-0.11912023727596925
-200000000,-500000000,-0.1111753999980244
-200000000,-400000000,-0.19332474192649696
-200000000,-300000000,-0.2452647118557856
-100000000,-3200000000,-0.11216811770822169
-100000000,-3100000000,-0.11216811770822169
-100000000,-3000000000,-0.11216811770822169
-100000000,-2900000000,-0.11216811770822169
-100000000,-2800000000,-0.11216811770822169
-100000000,-2700000000,-0.13058175436075567
-100000000,-2600000000,-0.13058175436075567
-100000000,-2500000000,-0.13058175436075567
-100000000,-2400000000,-0.13058175436075567
-100000000,-2300000000,-0.13058175436075567
-100000000,-2200000000,-0.13058175436075567
-100000000,-2100000000,-0.13058175436075567
-100000000,-2000000000,-0.13058175436075567
-100000000,-1900000000,-0.13058175436075567
-100000000,-1800000000,-0.13058175436075567
-100000000,-1700000000,-0.13058175436075567
-100000000,-1600000000,-0.11852377757613398
-100000000,-1500000000,-0.14306292440786786
-100000000,-1400000000,-0.14306292440786786
-100000000,-1300000000,-0.14306292440786786
-100000000,-1200000000,-0.16438176287016978
-100000000,-1100000000,-0.18034321579785803
-100000000,-1000000000,-0.16738033471322136
-100000000,-900000000,-0.2388050800197949
-100000000,-800000000,-0.2501841864120703
-100000000,-700000000,-0.24091984103418085
-100000000,-600000000,-0.2636017185014441
-100000000,-500000000,-0.254717433424314
-100000000,-400000000,-0.3410877317562201
-100000000,-300000000,-0.39394446355458584
-100000000,-200000000,-0.4424397293857572
0,-3200000000,-0.27349171656508614
0,-3100000000,-0.27349171656508614
0,-3000000000,-0.27349171656508614
0,-2900000000,-0.27349171656508614
0,-2800000000,-0.27349171656508614
0,-2700000000,-0.29785946377278666
0,-2600000000,-0.29785946377278666
0,-2500000000,-0.29785946377278666
0,-2400000000,-0.29785946377278666
0,-2300000000,-0.29785946377278666
0,-2200000000,-0.29785946377278666
0,-2100000000,-0.29785946377278666
0,-2000000000,-0.29785946377278666
0,-1900000000,-0.29785946377278666
0,-1800000000,-0.29785946377278666
0,-1700000000,-0.29785946377278666
0,-1600000000,-0.2816714916400505
0,-1500000000,-0.3140090010747176
0,-1400000000,-0.3140090010747176
0,-1300000000,-0.3140090010747176
0,-1200000000,-0.34210868146030343
0,-1100000000,-0.36327935840691283
0,-1000000000,-0.34620776976022616
0,-900000000,-0.4398977780651379
0,-800000000,-0.454564491273413
0,-700000000,-0.4431729814842567
0,-600000000,-0.47058385698361765
0,-500000000,-0.457361590071226
0,-400000000,-0.5693974621851765
0,-300000000,-0.6315614262370332
0,-200000000,-0.6845637676012142
0,-100000000,-0.766626524617123
100000000,-3200000000,-0.8992255979481586
100000000,-3100000000,-0.8992255979481586
100000000,-3000000000,-0.8992255979481586
100000000,-2900000000,-0.8992255979481586
100000000,-2800000000,-0.8992255979481586
100000000,-2700000000,-0.928515611803203
100000000,-2600000000,-0.928515611803203
100000000,-2500000000,-0.928515611803203
100000000,-2400000000,-0.928515611803203
100000000,-2300000000,-0.928515611803203
100000000,-2200000000,-0.928515611803203
100000000,-2100000000,-0.928515611803203
100000000,-2000000000,-0.928515611803203
100000000,-1900000000,-0.928515611803203
100000000,-1800000000,-0.928515611803203
100000000,-1700000000,-0.928515611803203
100000000,-1600000000,-0.9077615879782974
100000000,-1500000000,-0.9460409559936396
100000000,-1400000000,-0.9460409559936396
100000000,-1300000000,-0.9460409559936396
100000000,-1200000000,-0.979499433539918
100000000,-1100000000,-1.005441302699903
100000000,-1000000000,-0.9851293125130788
100000000,-900000000,-1.095445965140611
100000000,-800000000,-1.111707529629925
100000000,-700000000,-1.101557734689607
100000000,-600000000,-1.124028329483772
100000000,-500000000,-1.1015168923872816
100000000,-400000000,-1.2320266996193183
100000000,-300000000,-1.2825697219100736
100000000,-200000000,-1.314230114651551
100000000,-100000000,-1.3689131345504917
100000000,0,-1.01447465623702
200000000,-3200000000,-0.46019856256760283
200000000,-3100000000,-0.46019856256760283
200000000,-3000000000,-0.46019856256760283
200000000,-2900000000,-0.46019856256760283
200000000,-2800000000,-0.46019856256760283
200000000,-2700000000,-0.4964273414041098
200000000,-2600000000,-0.4964273414041098
200000000,-2500000000,-0.4964273414041098
200000000,-2400000000,-0.4964273414041098
200000000,-2300000000,-0.4964273414041098
200000000,-2200000000,-0.4964273414041098
200000000,-2100000000,-0.4964273414041098
200000000,-2000000000,-0.4964273414041098
200000000,-1900000000,-0.4964273414041098
200000000,-1800000000,-0.4964273414041098
200000000,-1700000000,-0.4964273414041098
200000000,-1600000000,-0.47156767830795626
200000000,-1500000000,-0.5191469040663768
200000000,-1400000000,-0.5191469040663768
200000000,-1300000000,-0.5191469040663768
200000000,-1200000000,-0.5604786574555822
200000000,-1100000000,-0.5920695894731395
200000000,-1000000000,-0.5670221944360585
200000000,-900000000,-0.7030515468658229
200000000,-800000000,-0.7233973607618679
200000000,-700000000,-0.7096063905170096
200000000,-600000000,-0.7410649610894375
200000000,-500000000,-0.7165548054995741
200000000,-400000000,-0.874506013603823
200000000,-300000000,-0.9413248138610795
200000000,-200000000,-0.9868529136644336
200000000,-100000000,-1.060654866249876
200000000,0,-0.6986666226063869
200000000,100000000,-1.0646945815804498
300000000,-3200000000,-0.6086584291819397
300000000,-3100000000,-0.6086584291819397
300000000,-3000000000,-0.6086584291819397
300000000,-2900000000,-0.6086584291819397
300000000,-2800000000,-0.6086584291819397
300000000,-2700000000,-0.6512615714654522
300000000,-2600000000,-0.6512615714654522
300000000,-2500000000,-0.6512615714654522
300000000,-2400000000,-0.6512615714654522
300000000,-2300000000,-0.6512615714654522
300000000,-2200000000,-0.6512615714654522
300000000,-2100000000,-0.6512615714654522
300000000,-2000000000,-0.6512615714654522
300000000,-1900000000,-0.6512615714654522
300000000,-1800000000,-0.6512615714654522
300000000,-1700000000,-0.6512615714654522
300000000,-1600000000,-0.621098573942344
300000000,-1500000000,-0.6765240405566594
300000000,-1400000000,-0.6765240405566594
300000000,-1300000000,-0.6765240405566594
300000000,-1200000000,-0.7247088849917849
300000000,-1100000000,-0.7620614177697903
300000000,-1000000000,-0.7329154168478822
300000000,-900000000,-0.8898406944795183
300000000,-800000000,-0.9123557010410331
300000000,-700000000,-0.8993283622556753
300000000,-600000000,-0.927084687567959
300000000,-500000000,-0.8934318692765407
300000000,-400000000,-1.0723055340502945
300000000,-300000000,-1.1298651577081233
300000000,-200000000,-1.1591392504743012
300000000,-100000000,-1.2154479251486556
300000000,0,-0.7825893295381567
300000000,100000000,-1.1438859369725474
300000000,200000000,-0.8137710147860089
400000000,-3200000000,-0.7003404207184404
400000000,-3100000000,-0.7003404207184404
400000000,-3000000000,-0.7003404207184404
400000000,-2900000000,-0.7003404207184404
400000000,-2800000000,-0.7003404207184404
400000000,-2700000000,-0.7486339072231397
400000000,-2600000000,-0.7486339072231397
400000000,-2500000000,-0.7486339072231397
400000000,-2400000000,-0.7486339072231397
400000000,-2300000000,-0.7486339072231397
400000000,-2200000000,-0.7486339072231397
400000000,-2100000000,-0.7486339072231397
400000000,-2000000000,-0.7486339072231397
400000000,-1900000000,-0.7486339072231397
400000000,-1800000000,-0.7486339072231397
400000000,-1700000000,-0.7486339072231397
400000000,-1600000000,-0.7134733849637485
400000000,-1500000000,-0.7757389667693428
400000000,-1400000000,-0.7757389667693428
400000000,-1300000000,-0.7757389667693428
400000000,-1200000000,-0.8298888508913103
400000000,-1100000000,-0.872407465251572
400000000,-1000000000,-0.8397197718269531
400000000,-900000000,-1.0142172555531292
400000000,-800000000,-1.0382331442945347
400000000,-700000000,-1.026820631639627
400000000,-600000000,-1.0487540703177287
400000000,-500000000,-1.005974310937306
400000000,-400000000,-1.2014671426665005
400000000,-300000000,-1.2472803984355743
400000000,-200000000,-1.2602058406162417
400000000,-100000000,-1.3006598997728156
400000000,0,-0.8171387425943594
400000000,100000000,-1.1769235993211073
400000000,200000000,-0.8325006119152756
400000000,300000000,-0.880521491955819
500000000,-3200000000,0.015143423167951357
500000000,-3100000000,0.015143423167951357
500000000,-3000000000,0.015143423167951357
500000000,-2900000000,0.015143423167951357
500000000,-2800000000,0.015143423167951357
500000000,-2700000000,-0.04802020937102058
500000000,-2600000000,-0.04802020937102058
500000000,-2500000000,-0.04802020937102058
500000000,-2400000000,-0.04802020937102058
500000000,-2300000000,-0.04802020937102058
500000000,-2200000000,-0.04802020937102058
500000000,-2100000000,-0.04802020937102058
500000000,-2000000000,-0.04802020937102058
500000000,-1900000000,-0.04802020937102058
