week,size_full_block,size_without_witness,size_witness
2020-11-16,1.2012684894179895,0.8129203791887125,0.38834811022927695
2012-06-18,0.09059834942084942,0.09059834942084942,0
2018-10-15,0.9681694608433734,0.7397043313253012,0.22846512951807224
2013-03-04,0.17930457205240175,0.17930457205240175,0
2022-12-12,1.1712239107142857,0.6316242936507936,0.539599617063492
2020-08-03,1.2949533176583494,0.8764011218809982,0.41855219577735125
2021-12-13,1.1718755231719875,0.6346124273944388,0.5372630957775488
2014-07-14,0.23212504039497306,0.23212504039497306,0
2015-04-13,0.3962112138492872,0.3962112138492872,0
2016-01-04,0.6110163519999999,0.6110163519999999,0
2021-03-08,1.335777461988304,0.8786095155945419,0.4571679463937621
2018-10-29,0.9761691494252874,0.7438368515325671,0.23233229789272034
2012-01-02,0.019942163701067616,0.019942163701067616,0
2014-12-29,0.2690181612334802,0.2690181612334802,0
2014-12-15,0.4096933548728814,0.4096933548728814,0
2018-01-29,1.0144068129562045,0.9240772645985401,0.09032954835766425
2021-10-18,1.1803114138257575,0.6635440246212122,0.5167673892045455
2013-06-24,0.12086627655838454,0.12086627655838454,0
2020-11-30,1.3105079611054247,0.8866719662231319,0.4238359948822927
2022-10-31,1.194744512745098,0.6441787235294117,0.5505657892156862
2015-11-16,0.5239848505338078,0.5239848505338078,0
2021-06-21,1.3916585083459787,0.8637407723823975,0.5279177359635813
2022-04-04,1.1265761031434185,0.6186387750491159,0.5079373280943026
2024-12-02,1.5508981554455445,0.8117326237623762,0.7391655316831682
2014-12-22,0.30204333333333333,0.30204333333333333,0
2024-08-05,1.6360214508790074,0.7817279420889348,0.8542935087900725
2012-07-02,0.06506439907407408,0.06506439907407408,0
2012-03-12,0.020947464854732895,0.020947464854732895,0
2023-10-02,1.6858594141791043,0.7666980513059701,0.9191613628731342
2015-03-02,0.402188261627907,0.402188261627907,0
2020-03-09,1.2248465216450217,0.8431520108225108,0.3816945108225108
2013-05-13,0.18101256694367499,0.18101256694367499,0
2016-02-22,0.8115346081504702,0.8115346081504702,0
2020-04-27,1.2345822596899225,0.8644211569767442,0.37016110271317826
2020-06-15,1.1766075343589744,0.8226763784615385,0.35393115589743585
2016-10-03,0.8003173823264201,0.8003173823264201,0
2019-02-18,1.0851754740518962,0.8244335758483033,0.26074189820359284
2019-06-10,1.2341832395326193,0.8916289269717624,0.34255431256085683
2015-08-03,0.5705778453914767,0.5705778453914767,0
2020-07-27,1.2965511805555554,0.8862487281746032,0.4103024523809523
2014-11-10,0.3442619871541502,0.3442619871541502,0
2017-12-04,1.0561390377200335,0.9656480963956412,0.09049094132439221
2014-09-01,0.2528248934802571,0.2528248934802571,0
2018-03-26,0.6583133890489914,0.5473340854947166,0.11097930355427472
2012-06-25,0.0765938357771261,0.0765938357771261,0
2021-10-04,1.2325676914789423,0.7126782536728697,0.5198894378060726
2015-02-23,0.39445657790927025,0.39445657790927025,0
2024-02-26,1.7543418826530612,0.7410421551020409,1.0132997275510205
2014-11-03,0.3175191728624535,0.3175191728624535,0
2023-02-13,2.171715432432433,0.5992426660854403,1.5724727663469924
2014-07-07,0.24107619209558823,0.24107619209558823,0
2015-04-06,0.41284230439330544,0.41284230439330544,0
2018-12-31,0.88621784289746,0.6890803932267168,0.1971374496707432
2021-05-03,1.354295532125206,0.87043642092257,0.4838591112026359
2020-11-23,1.2488927571701722,0.8566442676864244,0.39224848948374774
2021-12-20,1.1554164021215043,0.6604355159112825,0.4949808862102218
2013-09-02,0.13591902504038772,0.13591902504038772,0
2023-02-06,2.224603639923591,0.5884708204393505,1.6361328194842406
2024-09-23,1.6940661977687628,0.7639036348884382,0.9301625628803245
2017-10-30,1.0376870203873598,0.9626279836901122,0.07505903669724777
2018-03-19,0.7014968681318681,0.5877335374625374,0.11376333066933067
2024-12-09,1.561525285979573,0.8083117660167131,0.7532135199628598
2016-11-21,0.9281157206595538,0.9281157206595538,0
2015-09-28,0.46240067619047615,0.46240067619047615,0
2018-07-09,1.0386620412371135,0.8331967608247423,0.20546528041237117
2019-06-17,1.2149502723880596,0.8938733013059702,0.3210769710820895
2016-07-04,0.7358583323558162,0.7358583323558162,0
2023-03-27,1.8958962110453648,0.6966393609467456,1.1992568500986192
2012-08-20,0.08852739099735217,0.08852739099735217,0
2017-02-13,0.9376096701323251,0.9376096701323251,0
2012-01-30,0.020401358665430955,0.020401358665430955,0
2018-08-27,0.7877711165587419,0.6227849953746531,0.16498612118408876
2012-07-30,0.09367782674199623,0.09367782674199623,0
2020-09-07,1.194293764227642,0.7974294742547425,0.39686428997289974
2017-11-27,1.056531141652614,0.967090392074199,0.08944074957841483
2017-08-07,0.9697259350393701,0.9697259350393701,0
2022-11-07,1.2305312817037755,0.6724477666989351,0.5580835150048403
2024-11-11,1.6236867280876495,0.7887252211155378,0.8349615069721117
2021-03-01,1.3278095540000001,0.8864392099999999,0.441370344
2013-11-11,0.15516350817120622,0.15516350817120622,0
2022-04-25,1.1683093314659196,0.640093929038282,0.5282154024276378
2014-06-02,0.22480135008818342,0.22480135008818342,0
2021-04-19,1.3152352224719102,0.8828915438202247,0.4323436786516854
2020-02-03,1.133433567164179,0.7896573661691542,0.343776200995025
2015-05-11,0.36446910614525135,0.36446910614525135,0
2014-08-25,0.22443463003355704,0.22443463003355704,0
2014-07-28,0.23151858416742493,0.23151858416742493,0
2024-01-08,1.6955577277992278,0.7609148330115829,0.9346428947876447
2012-11-19,0.10799290657769303,0.10799290657769303,0
2017-02-20,0.9561526580406654,0.9561526580406654,0
2018-04-16,0.7262553746581586,0.5942537037374658,0.13200167092069284
2013-01-14,0.16251911351351353,0.16251911351351353,0
2020-11-02,1.3189596891615543,0.8825357065439673,0.43642398261758697
2020-05-18,1.3280823508982036,0.8871400562874251,0.44094229461077855
2020-06-08,1.1512547951807228,0.7506043907056799,0.40065040447504296
2020-04-20,1.145037396,0.824362272,0.320675124
2022-03-21,1.136840289017341,0.6262779894026975,0.5105622996146436
2019-07-08,1.1356549442307693,0.8418825653846154,0.293772378846154
2014-01-20,0.18210470064724918,0.18210470064724918,0
2023-02-27,1.9662369530956847,0.6523655600375236,1.3138713930581611
2022-06-13,1.301538721875,0.7157919895833333,0.5857467322916666
2013-03-11,0.1434208698572628,0.1434208698572628,0
2014-10-27,0.2976768202846975,0.2976768202846975,0
2020-12-28,1.304622668772563,0.884798429602888,0.41982423916967504
2021-11-29,1.248211870510397,0.6729623582230624,0.5752495122873347
2018-06-04,0.9021890357478833,0.7672792135465664,0.13490982220131706
2018-08-13,0.7836059698681732,0.6188534962335216,0.16475247363465162
2021-01-25,1.3247295725490198,0.8874600176470588,0.4372695549019609
2021-08-09,1.0017924732547598,0.5831060543970988,0.41868641885766095
2013-04-15,0.1623788703374778,0.1623788703374778,0
2021-03-22,1.330278553171642,0.8809364869402985,0.44934206623134343
2024-03-04,1.750238058550186,0.7453327100371747,1.0049053485130113
2019-09-09,0.973005343137255,0.6908258930481284,0.2821794500891266
2016-08-08,0.7835620085877862,0.7835620085877862,0
2019-08-12,1.064686073,0.792745237,0.27194083600000013
2012-09-24,0.0799133293135436,0.0799133293135436,0
2019-02-25,1.0942317787439613,0.8373277845410628,0.25690399420289856
2013-08-19,0.14340872650878533,0.14340872650878533,0
2014-11-17,0.335343863,0.335343863,0
2023-03-06,2.0309884800389484,0.6490331820837391,1.3819552979552094
2012-05-07,0.04951052661596958,0.04951052661596958,0
2021-12-06,1.0562116023550725,0.596917143115942,0.4592944592391305
2023-04-24,1.621307919624217,0.7899483611691023,0.8313595584551149
2013-05-06,0.17786478143459916,0.17786478143459916,0
2022-07-18,1.1780644769703172,0.6350709283520982,0.5429935486182191
2013-02-04,0.15911943370165746,0.15911943370165746,0
2020-01-27,1.0488463814634146,0.7279370146341464,0.3209093668292682
2012-01-16,0.02007167393364929,0.02007167393364929,0
2016-04-11,0.7351698994360902,0.7351698994360902,0
2015-08-31,0.4836877810150376,0.4836877810150376,0
2024-04-01,1.8200277668886773,0.7233461265461466,1.0966816403425308
2015-07-13,0.6803826397273612,0.6803826397273612,0
2019-11-04,1.1057533302752294,0.7889588623853211,0.31679446788990834
2020-10-05,1.240012132936508,0.8411181507936508,0.39889398214285715
2013-02-11,0.15082079081632654,0.15082079081632654,0
2024-11-18,1.5884373799421407,0.7979588649951784,0.7904785149469623
2012-01-09,0.022854335892514396,0.022854335892514396,0
2022-02-07,1.28447495018797,0.7382816437969925,0.5461933063909775
2023-05-29,1.6906126789524731,0.7651197342386032,0.9254929447138699
2012-06-04,0.09655819776119402,0.09655819776119402,0
2022-10-10,1.150268399243141,0.6391064701986755,0.5111619290444656
2023-12-11,1.634882293785311,0.7750023267419962,0.8598799670433146
2016-10-24,0.8518822093244529,0.8518822093244529,0
2015-01-12,0.39995515778894475,0.39995515778894475,0
2014-09-22,0.29401704693486586,0.29401704693486586,0
2019-04-22,1.175356248262165,0.8886663972194637,0.28668985104270117
2022-02-28,1.2624725256797582,0.686336189325277,0.5761363363544812
2016-10-31,0.835264656281407,0.835264656281407,0
2023-01-02,1.07863905834093,0.5750624630811304,0.5035765952597995
2013-06-03,0.1364241246130031,0.1364241246130031,0
2017-09-04,0.8334660570469798,0.8264443959731543,0.007021661073825555
2017-08-28,0.926649851044505,0.9238281453224342,0.0028217057220708813
2014-03-10,0.2379794407079646,0.2379794407079646,0
2012-05-28,0.08002213373253493,0.08002213373253493,0
2021-09-06,1.0921415198067634,0.6314493990338164,0.46069212077294697
2024-05-27,1.5285045898520084,0.8119152600422833,0.7165893298097251
2013-08-26,0.13310118948926722,0.13310118948926722,0
2014-02-10,0.20332570056044838,0.20332570056044838,0
2020-07-13,1.2648665,0.8809508559322033,0.38391564406779666
2015-05-04,0.40011210383064516,0.40011210383064516,0
2013-09-23,0.12846885475285172,0.12846885475285172,0
2018-05-14,0.7211338144927536,0.5958331652173914,0.12530064927536225
2021-11-15,1.2451929464285714,0.681013447420635,0.5641794990079364
2015-06-08,0.42848532610744583,0.42848532610744583,0
2021-01-04,1.2883641632471008,0.8927444977698483,0.39561966547725247
2015-04-20,0.39932677843137254,0.39932677843137254,0
2018-11-26,1.1177993942786069,0.8643668868159203,0.25343250746268653
2021-04-26,1.3533287735085946,0.871210187057634,0.4821185864509606
2021-07-19,0.9777516104651164,0.5995724922480621,0.3781791182170543
2021-07-12,0.9862901364092277,0.5904381424272819,0.3958519939819459
2012-12-10,0.13513521679909196,0.13513521679909196,0
2012-12-17,0.1470222566079295,0.1470222566079295,0
2019-09-02,1.0016147024567787,0.740241618744313,0.2613730837124658
2012-10-22,0.08286246265938069,0.08286246265938069,0
2020-12-07,1.2640085834175936,0.8541107967644085,0.40989778665318505
2017-12-25,1.053243625354778,0.9661365714285715,0.08710705392620631
2019-05-20,1.1837550173199636,0.8792665314494075,0.3044884858705561
2017-10-02,0.8869165710357471,0.843309190650779,0.04360738038496801
2016-08-01,0.7598375779981966,0.7598375779981966,0
2012-08-27,0.09399753739612189,0.09399753739612189,0
2015-11-23,0.5390878313253012,0.5390878313253012,0
2015-08-24,0.4137320037986705,0.4137320037986705,0
2019-07-15,1.109894212723658,0.8307839393638171,0.27911027335984084
2014-01-13,0.16225727866108786,0.16225727866108786,0
2019-10-28,1.1046530577540106,0.7965144951871658,0.30813856256684485
2018-05-21,0.6383029892376682,0.5219814304932735,0.11632155874439457
2024-04-29,1.5783969958246347,0.8009643569937369,0.7774326388308976
2018-08-06,0.8013480247933884,0.642755854912764,0.15859216988062438
2017-07-10,0.8625959046778464,0.8625959046778464,0
2016-03-14,0.6917823623046875,0.6917823623046875,0
2021-03-29,1.3250747746062992,0.8821931722440945,0.4428816023622046
2015-10-26,0.5421924029850747,0.5421924029850747,0
2018-01-22,1.0638445923344948,0.9577645635888502,0.1060800287456445
2020-11-09,1.2761740252336446,0.8376742822429907,0.4384997429906541
2022-03-28,1.2475812895791585,0.6914381452905811,0.5561431442885773
2022-08-15,1.1743850115495669,0.6209048171318575,0.5534801944177093
2019-03-25,1.1843891906187625,0.8966855019960079,0.2877036886227545
2017-05-15,0.9754702251162791,0.9754702251162791,0
2022-05-30,1.2124741789686553,0.6442037522750252,0.5682704266936299
2016-06-06,0.7653529624413146,0.7653529624413146,0
2013-04-29,0.168510208606174,0.168510208606174,0
2023-09-18,1.671535610891089,0.7727721712871287,0.8987634396039603
2019-12-30,0.8617093143872113,0.5967008028419183,0.26500851154529304
2017-06-12,0.9736031403336605,0.9736031403336605,0
2014-05-12,0.22509857971014494,0.22509857971014494,0
2020-05-25,1.2501256887486856,0.852363192429022,0.3977624963196636
2014-06-30,0.2574958711288711,0.2574958711288711,0
2014-10-20,0.30064698845043314,0.30064698845043314,0
2022-03-07,1.1412807236328124,0.616380515625,0.5249002080078125
2014-02-17,0.21683049121338913,0.21683049121338913,0
2016-01-18,0.7037004888492417,0.7037004888492417,0
2015-02-09,0.4150727597276265,0.4150727597276265,0
2023-05-22,1.7382330429389314,0.7492763740458016,0.9889566688931298
2019-10-07,0.969183534351145,0.6886774169847328,0.2805061173664122
2020-08-17,1.2842565305917755,0.8780437021063189,0.40621282848545653
2020-08-10,1.2412200626168226,0.8536325719626169,0.38758749065420567
2020-03-23,1.046874742796158,0.7251438260405549,0.32173091675560306
2013-09-30,0.13077947129909365,0.13077947129909365,0
2013-12-30,0.16525572795969776,0.16525572795969776,0
2021-09-27,1.0995649383057091,0.6357166767955801,0.463848261510129
2023-10-09,1.6579343985374773,0.7749231837294333,0.883011214808044
2017-04-17,0.9632714524271845,0.9632714524271845,0
2015-01-19,0.40168202823018456,0.40168202823018456,0
2016-02-01,0.6879862555910543,0.6879862555910543,0
2012-07-09,0.07883200565504242,0.07883200565504242,0
2022-02-21,1.170303337184874,0.6423900483193278,0.5279132888655461
2013-07-22,0.11386815302491103,0.11386815302491103,0
2014-12-01,0.37719861394380855,0.37719861394380855,0
2018-10-01,0.8859761843971631,0.6627288713272543,0.22324731306990878
2021-09-13,1.1120444067478914,0.6396613926897844,0.47238301405810695
2022-08-01,1.1417005096339112,0.6162902456647399,0.5254102639691715
2020-03-16,1.152226281829419,0.8190053213844252,0.33322096044499394
2019-01-21,0.9717154244817374,0.7327647847976309,0.23895063968410657
2024-05-13,1.58554266999003,0.7934186241276171,0.7921240458624128
2024-10-21,1.6490348284910967,0.774080098406748,0.8749547300843487
2014-12-08,0.3388590791015625,0.3388590791015625,0
2022-05-02,1.1839998793922126,0.6683510341880342,0.5156488452041785
2018-01-15,1.0657196675148433,0.9596165012722646,0.10610316624257854
2012-04-02,0.024282587145969498,0.024282587145969498,0
2014-04-21,0.22511783576956146,0.22511783576956146,0
2023-11-20,1.7549795407407407,0.7400706583333333,1.0149088824074073
2018-04-23,0.8623784402390438,0.722592954183267,0.13978548605577681
2024-03-11,1.7236851700680271,0.7515395685131194,0.9721456015549077
2015-03-16,0.4016381967545639,0.4016381967545639,0
2023-12-04,1.6762721290983607,0.7697534836065574,0.9065186454918033
2019-01-28,1.0094164990215264,0.7754797455968689,0.2339367534246575
2012-05-21,0.09002792592592593,0.09002792592592593,0
2013-09-16,0.1408314078125,0.1408314078125,0
2013-02-18,0.15490294826123835,0.15490294826123835,0
2018-12-03,1.0624119571106094,0.8122761817155756,0.2501357753950338
2020-09-14,1.2022777047279214,0.8100219839429081,0.3922557207850133
2015-10-12,0.5568053091976517,0.5568053091976517,0
2017-11-06,1.037654545034642,0.9541437390300231,0.08351080600461888
2015-01-26,0.33199471966133587,0.33199471966133587,0
2015-03-23,0.33832226545454547,0.33832226545454547,0
2019-09-30,1.0098324422700586,0.6988901849315069,0.3109422573385518
2023-05-01,1.638557167164179,0.7797359701492538,0.8588211970149253
2024-06-24,1.6178178234042553,0.7891615531914893,0.828656270212766
2022-04-18,1.1246492793560605,0.6107296401515151,0.5139196392045454
2023-03-13,2.047473785782901,0.6449537271853987,1.4025200585975024
2012-11-05,0.09257667302192564,0.09257667302192564,0
2013-11-25,0.2268846487804878,0.2268846487804878,0
2014-03-03,0.26481544512730465,0.26481544512730465,0
2021-09-20,1.0904473638151426,0.634288354965585,0.4561590088495575
2013-08-05,0.11577877282530553,0.11577877282530553,0
2020-12-21,1.3046575263157894,0.8914363481781377,0.41322117813765175
2023-08-21,1.6571290921187307,0.7761942149437052,0.8809348771750255
2020-07-06,1.1616619463148317,0.8061116396724295,0.35555030664240217
2014-11-24,0.33854067318982384,0.33854067318982384,0
2024-02-05,1.5525536932344763,0.8112396543095459,0.7413140389249304
2019-05-13,1.219268061054579,0.8983950416281221,0.3208730194264569
2021-12-27,1.1764767141463415,0.6750764585365854,0.5014002556097561
2012-07-16,0.09946257291666667,0.09946257291666667,0
2012-07-23,0.08088142730496455,0.08088142730496455,0
2012-03-26,0.02016709680451128,0.02016709680451128,0
2014-06-09,0.21685353242320818,0.21685353242320818,0
2019-08-19,1.0397661310084825,0.7623936927426955,0.27737243826578695
2021-06-07,1.2806866681564246,0.7838064893854748,0.4968801787709497
2014-08-04,0.2542638550724638,0.2542638550724638,0
2023-03-20,2.2178175119047623,0.5859119816849817,1.6319055302197802
2020-10-19,1.2958280491452991,0.8834257510683762,0.41240229807692314
2016-01-25,0.6807583887931034,0.6807583887931034,0
2022-09-19,1.1893505056179776,0.6281289060265577,0.5612215995914199
2018-03-05,1.0196806754468486,0.9097427083725306,0.10993796707431798
2020-01-20,0.9723369471733085,0.6781550352177942,0.29418191195551435
2013-04-08,0.17707117361702127,0.17707117361702127,0
2022-01-10,1.040625329159213,0.5742209758497318,0.46640435330948116
2024-07-15,1.603350650140318,0.794314782039289,0.8090358681010291
2014-04-28,0.21963296697247706,0.21963296697247706,0
2018-10-08,0.9540715863874345,0.7144778429319372,0.2395937434554973
2020-03-30,1.036005091078067,0.7488034646840149,0.28720162639405206
2016-07-11,0.7655068204613842,0.7655068204613842,0
2017-01-30,0.9532081201834862,0.9532081201834862,0
2024-01-29,1.6831131985157701,0.7652257949907236,0.9178874035250464
2016-05-30,0.8085509267548322,0.8085509267548322,0
2020-08-31,1.2900897537387834,0.8802630827517448,0.40982667098703873
2017-09-18,0.801614969785575,0.7785775019493177,0.023037467836257302
2018-06-25,0.8783991696078431,0.7398199392156863,0.13857923039215686
2012-02-06,0.022156273797841023,0.022156273797841023,0
2023-08-14,1.6792784646098005,0.7702797595281307,0.9089987050816697
2014-08-18,0.22948844547759933,0.22948844547759933,0
2017-06-05,0.9720193250230841,0.9720193250230841,0
2021-05-24,1.3522043598615916,0.8733143148788928,0.4788900449826989
2018-07-30,0.7972316666666667,0.6404292237569061,0.1568024429097605
2020-05-11,1.2903917469066368,0.8903591158605175,0.40003263104611925
2019-12-09,1.067061649797571,0.7275600870445343,0.3395015627530365
2017-04-10,0.9638966178781926,0.9638966178781926,0
2021-11-08,1.203745964627151,0.6788996567877629,0.5248463078393882
2016-02-08,0.6776125907928389,0.6776125907928389,0
2022-09-12,1.1991442805118109,0.6392454822834646,0.5598987982283464
2018-11-12,1.0674921102620087,0.814822827510917,0.25266928275109185
2018-11-19,1.117686340909091,0.8510696579545455,0.2666166829545454
2023-08-28,1.6594405630585898,0.7754632462760676,0.8839773167825222
2018-02-19,0.9478471585253456,0.874640528110599,0.07320663041474658
2023-06-26,1.7076524261477044,0.7593777774451098,0.9482746487025947
2018-01-01,1.0549038773333332,0.9723253742222222,0.082578503111111
2014-03-17,0.2055861729818781,0.2055861729818781,0
2021-02-15,1.3309569929149798,0.882658024291498,0.4482989686234818
2012-10-29,0.08323738813229571,0.08323738813229571,0
2017-07-31,0.8586249666666667,0.8586249666666667,0
2015-07-06,0.6952994187380497,0.6952994187380497,0
2018-06-11,0.7429261873226111,0.6059961031220436,0.13693008420056757
2024-05-20,1.6474479338768115,0.7724459329710145,0.875002000905797
2017-09-25,0.86858512890625,0.8361836806640625,0.0324014482421875
2018-02-26,0.9948766886877829,0.8878761013574661,0.10700058733031678
2016-03-21,0.6702769794721408,0.6702769794721408,0
2018-09-24,0.7853632986891386,0.5982378717228464,0.1871254269662922
2013-07-29,0.11831041699142635,0.11831041699142635,0
2016-09-05,0.7687442439496611,0.7687442439496611,0
2013-06-10,0.1127734106167057,0.1127734106167057,0
2012-04-09,0.0258716376344086,0.0258716376344086,0
2021-02-08,1.308395955078125,0.8903343232421875,0.4180616318359375
2015-06-29,0.49089132750242953,0.49089132750242953,0
2016-12-26,0.8449101034482758,0.8449101034482758,0
2023-01-09,1.2154088956834532,0.671247135791367,0.5441617598920863
2013-05-27,0.145388,0.145388,0
2023-10-16,1.625550023414634,0.7862638858536586,0.8392861375609756
2015-03-09,0.40418815084915083,0.40418815084915083,0
2014-09-29,0.2926755779467681,0.2926755779467681,0
2022-11-28,1.2824041786833855,0.6906413991640543,0.5917627795193312
2019-03-18,0.9158540684931507,0.6545580438356164,0.2612960246575342
2024-12-16,1.5988894179104478,0.7983867462686567,0.8005026716417911
2019-04-29,1.1862734285714287,0.8869219178338001,0.29935151073762845
2021-05-31,1.244899146825397,0.777643435515873,0.4672557113095239
2016-08-29,0.7575348468899522,0.7575348468899522,0
2023-05-08,1.697199985032741,0.758017635173059,0.9391823498596821
2019-12-02,0.9547102427093133,0.6717184252116651,0.2829918174976482
2019-03-11,0.9707928987463839,0.6991437020250723,0.27164919672131155
2018-06-18,0.7172689928952042,0.5876004023090586,0.12966859058614563
2019-01-14,0.9986521713106294,0.7668403808049535,0.23181179050567594
