month,total_fees,total_mined,fees_percent
2024-09-23 00:00:00.000 UTC,491544.55454741855,28985407.31163192,0.01667555576231058
2024-01-20 00:00:00.000 UTC,3006887.547271367,37231465.19726559,0.07472690461166068
2024-01-10 00:00:00.000 UTC,3854394.4704529694,38116297.80425347,0.09183537991761488
2024-01-23 00:00:00.000 UTC,3491818.662211146,37969702.971788205,0.08421829505041076
2024-02-19 00:00:00.000 UTC,1520418.0057242247,44332686.0624998,0.033158453208795236
2024-10-14 00:00:00.000 UTC,1659841.769629953,28126309.99598524,0.05572528410823637
2024-06-26 00:00:00.000 UTC,1311251.898824398,23242053.516601585,0.05340429227913991
2024-12-12 00:00:00.000 UTC,1983866.107819843,46602511.15668396,0.040831735550475264
2024-05-25 00:00:00.000 UTC,1455617.1384385827,34499756.96180543,0.04048399369675044
2024-09-15 00:00:00.000 UTC,379826.62750701286,28325067.84993487,0.013232120668672189
2024-08-14 00:00:00.000 UTC,479527.0999401597,24816549.885416653,0.0189565797185763
2024-07-18 00:00:00.000 UTC,646877.3632214266,25940168.410156284,0.024330546866141913
2024-11-10 00:00:00.000 UTC,856748.3449930053,36574536.919704854,0.022888563375113934
2024-02-20 00:00:00.000 UTC,1651148.7531164628,45752833.18294264,0.034831435792537765
2024-08-04 00:00:00.000 UTC,437425.1722136821,26831380.09635415,0.0160412298194044
2024-04-18 00:00:00.000 UTC,6752105.173755015,56599189.23611099,0.10658196074212299
2024-11-29 00:00:00.000 UTC,1264520.1167100472,36600331.072374046,0.033395618284499974
2024-01-11 00:00:00.000 UTC,4719607.694287066,50384287.08072919,0.0856492578892428
2024-02-26 00:00:00.000 UTC,1682347.5855621106,43520852.03472235,0.0372174447759042
2024-01-04 00:00:00.000 UTC,5554536.134100355,46250186.497395806,0.1072206519396229
2024-07-03 00:00:00.000 UTC,979706.9292522056,27477918.589952264,0.03442686841848614
2024-10-09 00:00:00.000 UTC,941983.7257721258,24551372.08181423,0.03695016587387875
2024-06-07 00:00:00.000 UTC,22095362.06865384,31359333.97417534,0.41334744567531556
2024-09-19 00:00:00.000 UTC,622798.3072836653,23887704.393663164,0.025409446508806482
2024-07-28 00:00:00.000 UTC,553689.9966697302,31388038.569878437,0.017334377991352568
2024-09-12 00:00:00.000 UTC,483528.33608205424,27567042.125868004,0.017237736278410066
2024-02-24 00:00:00.000 UTC,1329481.4994348,43847492.42534717,0.029428299063331213
2024-08-08 00:00:00.000 UTC,524295.1937371956,23468361.477213554,0.021852319271170543
2024-10-31 00:00:00.000 UTC,4700385.556696895,35328904.97330757,0.11742365389098418
2024-02-21 00:00:00.000 UTC,1624402.5488112827,44435751.43229169,0.035266980424722934
2024-03-24 00:00:00.000 UTC,1390454.498259566,69357587.7929686,0.01965361094425597
2024-04-19 00:00:00.000 UTC,7460335.412129279,60206362.42361107,0.11025121146356373
2024-01-17 00:00:00.000 UTC,4472713.560328853,32337836.120008692,0.12150629640605357
2024-07-31 00:00:00.000 UTC,700809.4808818698,29097367.572916675,0.023518535365992584
2024-04-04 00:00:00.000 UTC,1543317.1822548923,57744043.05729165,0.026031133381874728
2024-02-07 00:00:00.000 UTC,3161577.3879067106,43265788.124999925,0.06809728169968644
2024-09-29 00:00:00.000 UTC,495298.163498293,31849101.335720476,0.015313258900053354
2024-02-29 00:00:00.000 UTC,4674268.810697651,51622341.67556412,0.08302931153978314
2024-09-09 00:00:00.000 UTC,384493.70205213816,25240818.75271265,0.01500444932060312
2024-01-09 00:00:00.000 UTC,5234239.981164815,44352724.58159722,0.10555677338426024
2024-04-15 00:00:00.000 UTC,10089360.807316208,57354838.199869744,0.14959567992261605
2024-07-13 00:00:00.000 UTC,1134999.0702286703,28116320.671006948,0.038801636311426344
2024-11-12 00:00:00.000 UTC,1761069.2452535948,40198390.033420146,0.0419707325958958
2024-10-11 00:00:00.000 UTC,2746097.13187459,26906838.08810764,0.09260793616222104
2024-08-29 00:00:00.000 UTC,489562.13385911967,24637818.31901045,0.019483214128801524
2024-03-01 00:00:00.000 UTC,3661969.944487601,59580228.87456598,0.05790389981482308
2024-11-07 00:00:00.000 UTC,500888.4104951442,36749548.67187504,0.013446510960060753
2024-01-15 00:00:00.000 UTC,5007128.3135171635,30389570.36067709,0.14145749465521712
2024-04-28 00:00:00.000 UTC,3391018.8491265783,27875455.24956597,0.10845542859814751
2024-06-23 00:00:00.000 UTC,955476.1533124313,22499737.300347235,0.04073619518322271
2024-05-16 00:00:00.000 UTC,1493849.0818539907,29207039.419487853,0.04865817097732201
2024-12-09 00:00:00.000 UTC,1573244.7313293654,51410183.85850698,0.029693146955596533
2024-06-30 00:00:00.000 UTC,825405.2977213362,23255117.56467012,0.03427688436991706
2024-12-15 00:00:00.000 UTC,980380.876996953,43876726.22743055,0.02185564206614178
2024-01-28 00:00:00.000 UTC,2350979.3284044126,42249805.833333425,0.052711613032796395
2024-02-02 00:00:00.000 UTC,2832257.650777113,50613905.640624955,0.052992721579188475
2024-02-10 00:00:00.000 UTC,1950927.698547629,44996234.92187506,0.04155581700051341
2024-01-29 00:00:00.000 UTC,2367491.240281061,41414127.92968747,0.05407500419502558
2024-03-27 00:00:00.000 UTC,2118118.0947569804,59336501.70312496,0.03446637700669629
2024-05-15 00:00:00.000 UTC,1448742.2552217913,28013299.553059928,0.049173178989059506
2024-08-28 00:00:00.000 UTC,457644.6409841438,29852384.85894098,0.015098785733127522
2024-05-29 00:00:00.000 UTC,2646270.0349420733,29103442.31694872,0.08334784282807776
2024-04-02 00:00:00.000 UTC,1494424.7585608307,61449457.20312511,0.023742176554513907
2024-01-07 00:00:00.000 UTC,3367299.761866062,32550562.094184026,0.09375000592633735
2024-01-21 00:00:00.000 UTC,2988478.3153207563,36531817.2612847,0.07561882500417898
2024-10-19 00:00:00.000 UTC,1065090.6658746863,36911522.39897999,0.028045962499493423
2024-07-20 00:00:00.000 UTC,680463.0385249878,34455313.6067709,0.019366671338858554
2024-05-27 00:00:00.000 UTC,1531506.8110072736,26577827.587890733,0.0544839230012972
2024-04-13 00:00:00.000 UTC,7033411.2208639635,68336804.13281244,0.09331817864470103
2024-05-08 00:00:00.000 UTC,1885409.5738786163,24723937.231662396,0.07085516182178538
2024-03-06 00:00:00.000 UTC,4452152.4444951415,57719047.81684042,0.07161117086015062
2024-11-24 00:00:00.000 UTC,915151.0160577056,40796590.027994834,0.02193989014007346
2024-08-02 00:00:00.000 UTC,559784.3106554032,24940268.093532965,0.021952280794664526
2024-07-25 00:00:00.000 UTC,690359.1630252217,32927117.848198656,0.02053572202324199
2024-09-17 00:00:00.000 UTC,489515.78953350446,27831734.163411528,0.01728439918248034
2024-04-08 00:00:00.000 UTC,2354990.4461602275,70216754.5581597,0.03245051426033705
2024-05-03 00:00:00.000 UTC,2072131.6590539142,24455925.23242192,0.07811094749724187
2024-02-22 00:00:00.000 UTC,1457585.2815258019,43543043.818359174,0.032390331217159084
2024-03-12 00:00:00.000 UTC,2767420.4991982016,63176301.374999985,0.041966398324887556
2024-02-09 00:00:00.000 UTC,2559009.3542125667,48521939.63020815,0.050097138073786456
2024-08-21 00:00:00.000 UTC,507689.3668249274,27505195.169921793,0.018123423389653108
2024-11-13 00:00:00.000 UTC,2042692.8057337243,38409878.35156247,0.050495994377981475
2024-07-01 00:00:00.000 UTC,1158586.9837252158,27812832.420572914,0.039990687634494385
2024-09-03 00:00:00.000 UTC,496765.14732105436,27303517.643012144,0.017869068133860532
2024-07-08 00:00:00.000 UTC,831834.54315656,27958467.35351562,0.02889287323703647
2024-07-14 00:00:00.000 UTC,794264.9656285188,31327663.929795977,0.024726565089360348
2024-07-22 00:00:00.000 UTC,927300.9765170737,37812663.20041243,0.023936547083058524
2024-03-05 00:00:00.000 UTC,6836568.348868402,69136228.08940974,0.0899870568068739
2023-12-31 00:00:00.000 UTC,15056192.168413552,41425247.46614586,0.26656884572752804
2024-10-02 00:00:00.000 UTC,421078.1690448674,29702930.920681383,0.013978158345081482
2024-05-11 00:00:00.000 UTC,2243750.2669621147,30280261.109700575,0.06898750098741194
2024-07-19 00:00:00.000 UTC,789827.1994037547,29895898.2952474,0.02573923825074398
2024-02-04 00:00:00.000 UTC,4225477.198438279,41587277.42187509,0.09223364177636031
2024-09-06 00:00:00.000 UTC,421558.7099275275,25065191.38888888,0.01654030852474614
2024-09-11 00:00:00.000 UTC,378193.8741597625,19216299.87890628,0.019301028080941605
2024-06-20 00:00:00.000 UTC,2095601.1896131088,27151349.941406246,0.07165195374469346
2024-10-05 00:00:00.000 UTC,750833.1429907016,29300899.418728296,0.02498468737030957
2024-09-10 00:00:00.000 UTC,397691.5067582729,24456965.628363706,0.0160006836785649
2023-12-18 00:00:00.000 UTC,16189544.12861641,43505018.6302086,0.27120634410247035
2024-01-14 00:00:00.000 UTC,9379296.653499136,34250174.80555556,0.21497616954405233
2024-03-18 00:00:00.000 UTC,2839300.3671139483,61033648.99999998,0.044452313463636775
2024-05-24 00:00:00.000 UTC,1576627.7950077518,33980429.35763893,0.044340784116055444
2024-10-18 00:00:00.000 UTC,1709116.5755380087,28939980.04513886,0.05576401147122175
2024-09-08 00:00:00.000 UTC,344148.0827720037,28399348.973849814,0.0119730762785776
2024-12-03 00:00:00.000 UTC,1477433.2833356755,46859997.54459634,0.030564994002162272
2024-05-02 00:00:00.000 UTC,2065523.505336157,26459141.90321189,0.07241183992002855
2024-06-25 00:00:00.000 UTC,1342902.3320275557,23772507.018229153,0.05346925918266307
2024-10-08 00:00:00.000 UTC,1048932.501825847,32578586.435763862,0.03119268191544524
2024-04-22 00:00:00.000 UTC,16768685.899898555,31366908.911458395,0.34836353358912286
2024-09-24 00:00:00.000 UTC,442932.64909128286,28783529.097222254,0.015155192336860687
2024-08-10 00:00:00.000 UTC,410603.6569216733,24494571.650390588,0.016486680051640445
2024-01-19 00:00:00.000 UTC,3477547.6166620106,34085043.38020837,0.09258007832717798
2024-11-30 00:00:00.000 UTC,978682.7112942805,49550345.302517466,0.01936872229219934
2024-06-09 00:00:00.000 UTC,5115471.117035246,33236309.99609376,0.13338288258231795
2024-06-14 00:00:00.000 UTC,3488933.0573119246,26609838.680555563,0.11591612733228154
2024-03-07 00:00:00.000 UTC,3487332.649173462,75220563.67187491,0.044307278077267906
2024-08-27 00:00:00.000 UTC,484715.41863090266,27614829.998046838,0.01724993808416604
2024-01-03 00:00:00.000 UTC,6432084.174522021,43429492.84809027,0.12899881148173598
2024-08-26 00:00:00.000 UTC,541676.589900111,26688907.500651106,0.019892213406030763
2024-03-20 00:00:00.000 UTC,2123691.3124796087,59487938.063585065,0.03446900096598704
2024-05-26 00:00:00.000 UTC,1344775.3656782603,36220789.71874993,0.03579808696224568
2024-06-22 00:00:00.000 UTC,1337701.9658805197,30557181.656249955,0.04194095773255452
2024-04-09 00:00:00.000 UTC,3316664.3249053946,64057719.19010415,0.0492273791888057
2024-02-05 00:00:00.000 UTC,2774608.5976494337,41731943.872395724,0.062341575423458515
2024-05-21 00:00:00.000 UTC,2015216.8404505986,30468413.854166847,0.06203791871037745
2024-08-09 00:00:00.000 UTC,522941.8607592875,24676495.912543472,0.02075212413323411
2024-06-12 00:00:00.000 UTC,3177788.5475251186,31120541.538194433,0.09265140721379385
2024-06-19 00:00:00.000 UTC,2114803.9002834056,27912697.31792536,0.07042890065727422
2024-10-27 00:00:00.000 UTC,555519.3143599493,33924365.745551206,0.01611140273219289
2024-05-23 00:00:00.000 UTC,2060229.8147325774,36331288.1981336,0.05366367159647427
2024-10-13 00:00:00.000 UTC,1551125.9306452386,27060655.21093751,0.05421284061169193
2024-11-01 00:00:00.000 UTC,579641.8690979991,33346149.25390623,0.017085581497463104
2024-11-17 00:00:00.000 UTC,856253.8493216243,42388879.003906235,0.01980000506016974
2024-12-13 00:00:00.000 UTC,1449696.8110564295,53379808.71310785,0.02644008544664923
2024-03-31 00:00:00.000 UTC,1977749.3622151457,60374678.17881935,0.03171888313271488
2024-09-30 00:00:00.000 UTC,469709.00605366967,27434845.28700073,0.016832700537724874
2024-10-07 00:00:00.000 UTC,804699.815255404,30695789.32400172,0.02554562920270835
2024-08-07 00:00:00.000 UTC,443597.9254553984,21495528.45985241,0.020219489038199215
2024-10-26 00:00:00.000 UTC,705842.4389043757,30564408.57530385,0.022572330442236072
2024-02-15 00:00:00.000 UTC,2008232.5892617921,51118451.11545139,0.03780082717799361
2024-03-17 00:00:00.000 UTC,1713026.1743704297,61240810.6519097,0.02721083035967278
2024-12-14 00:00:00.000 UTC,1217286.6139892861,50431236.88867197,0.023568662401870284
2024-04-03 00:00:00.000 UTC,1823670.0659249483,58655864.06944439,0.030153507165632063
2024-05-18 00:00:00.000 UTC,1193751.5871736095,26789817.58333338,0.04265901822244149
2024-02-12 00:00:00.000 UTC,3276450.876525873,54568258.92274294,0.05664218712300099
2024-09-05 00:00:00.000 UTC,610572.7871906651,27532124.469943594,0.021695603005354544
2024-11-11 00:00:00.000 UTC,1265342.4000441448,35340104.40711805,0.03456705245833986
2024-01-13 00:00:00.000 UTC,5437546.878685507,42631090.2480469,0.11312047113691778
2024-10-29 00:00:00.000 UTC,822026.2227940105,35120820.83561205,0.022870370325930003
2024-06-03 00:00:00.000 UTC,3015600.1463810056,33825107.33127169,0.08185510954723783
2024-03-11 00:00:00.000 UTC,2913822.670148976,75445748.28342004,0.037185281066374455
2024-01-26 00:00:00.000 UTC,2261788.539720091,38902981.59722226,0.05494476301448608
2024-07-17 00:00:00.000 UTC,912843.0235888257,32319001.464843858,0.027468924389874517
2024-12-10 00:00:00.000 UTC,1538849.6901352124,46638418.41579852,0.03194140619911324
2024-01-22 00:00:00.000 UTC,3099237.6438806197,40778036.66666668,0.0706342336113531
2024-11-05 00:00:00.000 UTC,448492.2649558752,29976091.453993045,0.014741114261377615
2024-02-08 00:00:00.000 UTC,2377953.7910296987,38708286.64062488,0.05787713273462768
2024-06-13 00:00:00.000 UTC,3877923.0195951145,30539306.327582445,0.11267388726957854
2024-08-13 00:00:00.000 UTC,481465.2716065043,27817473.77430554,0.017013544953942538
2024-04-12 00:00:00.000 UTC,10940175.02974397,59147708.58680579,0.15609224398324792
2024-09-02 00:00:00.000 UTC,443326.1482369334,30402294.69574655,0.014372417740569009
2024-07-12 00:00:00.000 UTC,707646.0890820887,26956315.511067685,0.025580070537628907
2023-12-21 00:00:00.000 UTC,17747381.716270577,39952555.72135404,0.30758060587944375
2024-03-25 00:00:00.000 UTC,1902028.8800084156,56382284.54947919,0.03263363275797169
2023-12-24 00:00:00.000 UTC,7832065.365757336,46782298.67578124,0.14340669351748608
2023-12-25 00:00:00.000 UTC,7330039.591273487,37705667.5544705,0.16276061942476233
2023-12-27 00:00:00.000 UTC,11521579.579468897,34575536.30208334,0.24994144121888015
2024-03-14 00:00:00.000 UTC,2437946.1695525623,63653102.36067701,0.036887690901703026
2024-07-15 00:00:00.000 UTC,830812.1063979086,30088091.20214839,0.026870684839855358
2024-11-23 00:00:00.000 UTC,1356504.890785802,42394622.69140627,0.03100502697301765
2024-07-11 00:00:00.000 UTC,719219.5073642121,25339823.83029513,0.027599612850132103
2024-06-17 00:00:00.000 UTC,1813776.2938359955,28989137.74956597,0.05888326965690148
2024-06-06 00:00:00.000 UTC,4677794.272013872,29517275.540581577,0.13679733065761568
2024-03-02 00:00:00.000 UTC,2606919.6517675477,49256831.2131076,0.05026477276122138
2024-08-20 00:00:00.000 UTC,599336.6570485383,28187176.54622391,0.020820050445720734
2024-05-05 00:00:00.000 UTC,7924944.117239825,27708971.304145057,0.22239891472840648
2024-10-16 00:00:00.000 UTC,3433457.4297640943,29727801.843424473,0.10353821009867686
2024-06-28 00:00:00.000 UTC,1113889.1442839017,25819859.355468728,0.04135663271282614
2024-03-15 00:00:00.000 UTC,2548930.5248171934,54474438.19357623,0.04469975348887117
2024-11-27 00:00:00.000 UTC,942662.4923623808,39166072.851020016,0.02350267302850555
2024-07-30 00:00:00.000 UTC,645379.3539592236,31141894.759114612,0.020303073225576916
2024-01-08 00:00:00.000 UTC,5608553.706719988,34512069.40494792,0.13979228814840874
2023-12-26 00:00:00.000 UTC,7180975.186581524,37175441.19509528,0.1618925912497276
2024-07-24 00:00:00.000 UTC,677076.5131100805,28927881.293402698,0.022870375885525863
2024-11-22 00:00:00.000 UTC,1857782.6887330404,44115617.677083276,0.04040994735978679
2024-01-27 00:00:00.000 UTC,2434966.5373584805,44718730.31054684,0.05163893183629881
2024-04-30 00:00:00.000 UTC,2804345.776306075,27247149.69205731,0.0933180107212415
2024-09-27 00:00:00.000 UTC,726632.9142794908,28098490.872829907,0.02520831895280329
2023-12-28 00:00:00.000 UTC,9967436.9204605,32508816.682508707,0.23465904064015072
2024-04-27 00:00:00.000 UTC,3982511.102004081,27618833.48741321,0.1260234700056956
2024-10-10 00:00:00.000 UTC,1529102.5297593905,29331628.000217058,0.04954848778690132
2024-10-30 00:00:00.000 UTC,677791.1513215477,38153180.0818141,0.017454911113404446
2024-05-22 00:00:00.000 UTC,1485554.2412649507,33397978.983398497,0.04258611740093548
2024-04-16 00:00:00.000 UTC,5980863.311111706,65035657.39257804,0.0842179150970566
2024-09-21 00:00:00.000 UTC,383589.6788325811,26627949.550781246,0.014200955953374048
2024-03-13 00:00:00.000 UTC,2592946.989383007,72742935.62500003,0.03441848557951274
2024-08-31 00:00:00.000 UTC,374092.7053140372,27166897.861979123,0.013583124557556702
2024-02-23 00:00:00.000 UTC,1576023.21693428,50807555.00390628,0.030086207747970654
2024-05-13 00:00:00.000 UTC,1649282.9671103582,28643149.301757775,0.05444537937633171
2024-08-01 00:00:00.000 UTC,604956.7441551527,28079712.97092014,0.0210898975014942
2024-09-22 00:00:00.000 UTC,333362.748115859,26774417.159722336,0.012297677982086147
2024-06-10 00:00:00.000 UTC,4577501.647103882,30243310.47764759,0.13145878478377257
2024-12-16 00:00:00.000 UTC,1200068.1696110866,44081533.768536165,0.026502334684411762
2024-12-02 00:00:00.000 UTC,1843421.6457574998,38125759.70930985,0.04612107587046658
2024-11-14 00:00:00.000 UTC,2216819.179799667,35624445.0723741,0.05858205912537195
2024-07-06 00:00:00.000 UTC,885742.3847342863,29438311.4501953,0.029209234014550518
2024-06-04 00:00:00.000 UTC,2451750.1069418075,29152267.217230935,0.07757716627583781
2024-11-19 00:00:00.000 UTC,2247441.671494126,50316902.7045356,0.04275601071739038
2023-12-20 00:00:00.000 UTC,18431740.787251238,39165032.35894086,0.32001342749649886
2024-08-12 00:00:00.000 UTC,488750.57087330194,25271599.039062466,0.018972978949198378
2024-01-05 00:00:00.000 UTC,5124346.287603774,37813804.930989586,0.11934249943637064
2024-03-23 00:00:00.000 UTC,1587682.9770974778,63013950.25520835,0.02457651451919505
2024-04-25 00:00:00.000 UTC,6790058.813601503,28709565.89865456,0.1912712843766281
2024-05-09 00:00:00.000 UTC,1888082.1338848625,27992764.51714406,0.06318703602797171
2024-11-26 00:00:00.000 UTC,1603060.8240848593,40464875.32031232,0.03810647659496277
2024-03-28 00:00:00.000 UTC,2126590.764742973,66909852.925347455,0.03080388633993652
2024-07-23 00:00:00.000 UTC,747929.6811369119,35194584.405815914,0.02080905301525391
2024-11-08 00:00:00.000 UTC,606159.1790765843,33805372.477647565,0.017615001422296134
2024-08-23 00:00:00.000 UTC,606532.2612144902,31664902.258680742,0.018794710251896767
2024-04-24 00:00:00.000 UTC,17017200.592890542,31860829.652235296,0.34815643158180487
2023-12-23 00:00:00.000 UTC,8886697.77857124,43795068.81944459,0.16868640428064052
2024-05-07 00:00:00.000 UTC,2282219.342188614,24215998.517144024,0.08612727672117086
2024-03-22 00:00:00.000 UTC,2422552.44660927,54603594.4628905,0.042481433130206914
2024-09-20 00:00:00.000 UTC,601388.443461834,28644658.871527795,0.02056306744582203
2024-01-24 00:00:00.000 UTC,2418245.324687945,37445505.07812514,0.06066276504975546
2024-07-04 00:00:00.000 UTC,984653.708626816,25521925.169270832,0.03714752149504528
2024-10-22 00:00:00.000 UTC,1729190.9783903311,29031371.697916687,0.05621454316641033
2024-11-03 00:00:00.000 UTC,366658.08982547105,28287762.708333317,0.012795864638416666
2024-02-25 00:00:00.000 UTC,1257148.3309191547,52989390.26388871,0.02317471977906957
2024-02-06 00:00:00.000 UTC,2280958.285876943,45638973.26388878,0.04759936444208243
2024-12-05 00:00:00.000 UTC,1444314.4818220176,48972924.2903648,0.028647234894164576
2024-08-05 00:00:00.000 UTC,494859.2770352961,26083813.014322918,0.01861866054145205
2024-11-20 00:00:00.000 UTC,1985772.5225502495,42900175.72786459,0.04424040484723182
2024-06-02 00:00:00.000 UTC,2383561.398227087,29681385.097656295,0.074335424153385
2024-12-04 00:00:00.000 UTC,1141952.828768333,44278635.002929814,0.02514174481844522
2024-04-11 00:00:00.000 UTC,7356957.147745629,58148418.76822921,0.11231073854430752
2024-05-06 00:00:00.000 UTC,2588156.1514335223,24377465.64952263,0.09597984316985975
2024-03-08 00:00:00.000 UTC,3256886.9339460405,65237365.03472218,0.04754978469486549
2024-03-09 00:00:00.000 UTC,2784687.0100623704,69695521.5351562,0.03841996409716557
2024-10-03 00:00:00.000 UTC,464678.8307988807,30035188.88151033,0.015235437582286447
2024-09-07 00:00:00.000 UTC,355598.28415192576,26795908.901258685,0.013096815647235976
2024-09-28 00:00:00.000 UTC,661738.190465786,26523522.213216126,0.024341800690500712
2024-08-19 00:00:00.000 UTC,520772.06772397505,23855060.260416694,0.02136427838497929
2024-06-16 00:00:00.000 UTC,2458350.118937941,33859445.287109375,0.06768996001691771
2023-12-19 00:00:00.000 UTC,18642859.182222713,43270058.917968735,0.30111420611856227
2023-12-22 00:00:00.000 UTC,14234825.878721142,46061968.932291575,0.23607931272859745
2024-04-10 00:00:00.000 UTC,4834638.409127728,65334156.84136297,0.06890011994461198
2024-09-01 00:00:00.000 UTC,376699.25990232546,25884806.988064207,0.01434416047371593
2024-06-15 00:00:00.000 UTC,2982155.431618967,27739587.920355912,0.09706986343362138
2024-10-04 00:00:00.000 UTC,440601.3597295403,32523239.346462775,0.013366202186712198
2024-08-06 00:00:00.000 UTC,458552.4134455267,24457755.82031251,0.018403706084525545
2024-02-11 00:00:00.000 UTC,1380551.6482284823,41228174.3815104,0.03240067884838712
2024-05-20 00:00:00.000 UTC,1195073.5813357057,32968800.3124999,0.034980622661510884
