,holdings,total,cost_basis,signal,close,Date,return_rate
10,0.0,0.0,0.0,1,29552.86,2023-08-10 10:00:00,0.0
11,0.33826011989725946,0.0,10000.0,1,29504.01,2023-08-10 11:00:00,-0.001997003995005798
12,0.33826011989725946,0.0,10000.0,1,29560.97,2023-08-10 12:00:00,-7.027435207091912e-05
13,0.33826011989725946,0.0,10000.0,1,29680.11,2023-08-10 13:00:00,0.003959756716384982
14,0.33826011989725946,0.0,10000.0,1,29495.76,2023-08-10 14:00:00,-0.0022760685939210816
15,0.33826011989725946,0.0,10000.0,1,29466.0,2023-08-10 15:00:00,-0.003282730710735268
16,0.33826011989725946,0.0,10000.0,1,29431.15,2023-08-10 16:00:00,-0.004461567228577224
17,0.33826011989725946,0.0,10000.0,1,29412.75,2023-08-10 17:00:00,-0.0050839658491880985
18,0.33826011989725946,0.0,10000.0,1,29436.0,2023-08-10 18:00:00,-0.004297511070427027
19,0.33826011989725946,0.0,10000.0,1,29444.52,2023-08-10 19:00:00,-0.004009313448274588
20,0.33826011989725946,0.0,10000.0,1,29453.45,2023-08-10 20:00:00,-0.003707247161206396
21,0.33826011989725946,0.0,10000.0,1,29466.07,2023-08-10 21:00:00,-0.00328036288989606
22,0.33826011989725946,0.0,10000.0,1,29465.01,2023-08-10 22:00:00,-0.0033162184626051383
23,0.33826011989725946,0.0,10000.0,1,29455.75,2023-08-10 23:00:00,-0.0036294473336300143
24,0.33826011989725946,0.0,10000.0,1,29481.66,2023-08-11 00:00:00,-0.0027530153629761116
25,0.33826011989725946,0.0,10000.0,1,29450.01,2023-08-11 01:00:00,-0.0038236086424511084
26,0.33826011989725946,0.0,10000.0,1,29373.02,2023-08-11 02:00:00,-0.006427873305540015
27,0.33826011989725946,0.0,10000.0,1,29412.0,2023-08-11 03:00:00,-0.005109335358180396
28,0.33826011989725946,0.0,10000.0,1,29416.82,2023-08-11 04:00:00,-0.004946293980389965
29,0.33826011989725946,0.0,10000.0,1,29461.57,2023-08-11 05:00:00,-0.0034325799438498505
30,0.33826011989725946,0.0,10000.0,1,29462.01,2023-08-11 06:00:00,-0.0034176964985743324
31,0.33826011989725946,0.0,10000.0,1,29417.28,2023-08-11 07:00:00,-0.004930734014874725
32,0.33826011989725946,0.0,10000.0,1,29413.22,2023-08-11 08:00:00,-0.005068067623552997
33,0.33826011989725946,0.0,10000.0,1,29386.42,2023-08-11 09:00:00,-0.005974604744877797
34,0.33826011989725946,0.0,10000.0,1,29393.28,2023-08-11 10:00:00,-0.005742558302628277
35,0.33826011989725946,0.0,10000.0,1,29445.96,2023-08-11 11:00:00,-0.003960603991009339
36,0.33826011989725946,0.0,10000.0,1,29425.99,2023-08-11 12:00:00,-0.0046361094504442
37,0.33826011989725946,0.0,10000.0,1,29470.71,2023-08-11 13:00:00,-0.00312341019426367
38,0.33826011989725946,0.0,10000.0,1,29495.44,2023-08-11 14:00:00,-0.0022868929177577227
39,0.33826011989725946,0.0,10000.0,1,29395.89,2023-08-11 15:00:00,-0.005654272411334932
40,0.33826011989725946,0.0,10000.0,1,29361.77,2023-08-11 16:00:00,-0.006808415940424311
41,0.33826011989725946,0.0,10000.0,1,29340.4,2023-08-11 17:00:00,-0.007531277816644797
42,0.33826011989725946,0.0,10000.0,1,29376.19,2023-08-11 18:00:00,-0.00632064484753264
43,0.33826011989725946,0.0,10000.0,1,29396.76,2023-08-11 19:00:00,-0.005624843780903939
44,0.33826011989725946,0.0,10000.0,1,29420.22,2023-08-11 20:00:00,-0.004831285539624878
45,0.33826011989725946,0.0,10000.0,1,29410.05,2023-08-11 21:00:00,-0.0051752960815605546
46,0.33826011989725946,0.0,10000.0,1,29434.56,2023-08-11 22:00:00,-0.004346220527692276
47,0.33826011989725946,0.0,10000.0,1,29426.03,2023-08-11 23:00:00,-0.004634756409964575
48,0.33826011989725946,0.0,10000.0,1,29454.73,2023-08-12 00:00:00,-0.0036639498658594676
49,0.33826011989725946,0.0,10000.0,1,29405.25,2023-08-12 01:00:00,-0.005337660939111083
50,0.33826011989725946,0.0,10000.0,1,29391.46,2023-08-12 02:00:00,-0.005804121644449515
51,0.33826011989725946,0.0,10000.0,1,29402.07,2023-08-12 03:00:00,-0.005445227657238502
52,0.33826011989725946,0.0,10000.0,1,29418.23,2023-08-12 04:00:00,-0.00489859930348448
